title,alt_title,type,description,genre,author,artist,rate,image,released
To Be Winner,Win Like Xiao He Cheng Ye Xiao He For the Win! To Be Winner 成也萧河,Manhua,Pria No1 di departemen medis mengalahkan pencuri buronan No1 di game Tak disangka pencuri terkenal itu menjadi pemain wanita terbaik di Esports Mengapa dia mengubah namanya dan turun menjadi pencuri Di dunia nyata mereka bertemu satu sama lain dan menyebabkan banyak kesalahpahaman Di Esports kilauan apa yang bisa mereka buat,"Romance, School life, Shoujo, Slice of Life",Zuo Xiao Ling,Ke Xiao Sha,7.5,https://westmanga.fun/wp-content/uploads/2021/09/0e8899d7-ae6b-4402-8e06-6df7357816d7.jpg.512-226x300.jpg,N/A
To You Who are Too Serious,真面目すぎるあなたに,Manga,Kepadamu yang terlalu serius,"Oneshot, Psychological",Sun (すん),-,7.0,https://westmanga.fun/wp-content/uploads/2023/01/To-You-Who-are-Too-Serious-203x300.jpg,-
Toaru Majutsu no Index,"A Certain Magical Index, とある魔術の禁書目録",Manga,"Kisah ini berlatar di dunia di mana kekuatan supernatural ada melalui sains dan sihir ada melalui agama
Dalam ceritanya Touma Kamijou adalah anak SMA biasa dengan nilai akademik yang mengerikan dan kekuatan yang disebut Imagine Breaker Imagine Breaker dapat mengalahkan kekuatan lain tapi juga merusak keberuntungan Kamijou sendiri Kekuatan besar Imagine Breakernya benarbenar tak terukur jadi Kamijou yang malang terdaftar di level supranatural 0 Dia kebetulan bertemu dengan seorang gadis berbaju putih yang tergantung di balkon jendelanya Gadis itu mengatakan dia dikejar oleh ahli sihir dan Kamijou mengetahui bahwa gadis itu adalah biarawati Gereja Inggris yang ingatannya telah digantikan secara paksa oleh IndexLibrorumProhibitorum  103000 teks Gereja yang dilarang","Action, Comedy, Drama, Harem, Romance, Sci fi, Shounen, Supernatural","Kamachi Kazuma, Kogino Chuuya",-,8.08,https://westmanga.fun/wp-content/uploads/2021/01/1610791601-3879-635v15.250-201x300.jpg,-
Toaru Majutsu no Index Gaiden Toaru Kagaku no Dark Matter,"A Certain Scientific Dark Matter, Toaru Kagaku no Dark Matter, Некая Научная Темная Материя, とある魔術の禁書目録〈インデックス, 外伝 とある科学の未元物質〈ダークマター〉A Certain Scientific Dark Matter Toaru Kagaku no Dark Matter Некая Научная Темная Материя とある魔術の禁書目録〈インデックス〉 外伝 とある科学の未元物質〈ダークマター〉",Manga,Seri manga kesepuluh dari Toaru Majutsu no Index Sebuah cerita sampingan asli yang ditulis oleh Kamachi Kazuma dan diilustrasikan oleh Kisaragi Nankyoku berfokus pada masa lalu Kakine Teitoku Level 5,"Action, Fantasy, Sci fi, Shounen, Supernatural",KAMACHI Kazuma,KISARAGI Nankyoku,7.25,https://westmanga.fun/wp-content/uploads/2021/11/Toaru-Kagaku-no-Dark-Matter.jpg,2019
Toaru Meoto No Nichijou,"(Daily Life Of A Certain Married Couple), ト或ル夫婦ノ日乗",Manga,Kinusan seorang gadis yang datang ke keluarga Fujidana sebagai pengantin wanita menganggap suaminya sebagai pria yang bermalasmalasan setiap hari tetapi ketika dia mengenalnya lebih jauh dia mulai berpikir Suamiku memiliki hati yang lebih besar dari yang aku kira,"Comedy, Historical, Romance, Slice of Life",Sakiyo Cake,-,7.5,https://westmanga.fun/wp-content/uploads/2021/07/Toaru-Meoto-No-Nichijou-211x300.jpg,-
Toaru Ossan no VRMMO Katsudouki,A Certain Middle-Aged Man's VRMMO Activity Log,Manga,Menceritakan tentang pemuda 38 tahun yang ingin menikmati berpetualangan didunia game virtual MMORPG diwaktu senggangnya Kemudian dia dengan asal asalan memilih job dan skill yang dipandang tidak berguna agar bisa bersantai dan menikmati bermain game tapi siapa sangka kreatifitasnya menggunakan skill yang tidak dianggap berguna ternyata membuatnya melangkah menjadi pemain yang cukup kuat,"Action, Adventure, Comedy, Fantasy, Game","Shiina, Howahowa","Rikudou, Shuusai",7.92,https://westmanga.fun/wp-content/uploads/2022/10/Toaru-Ossan-no-VRMMO-Katsudouki-211x300.jpeg,-
Toaru Tenin to Kyaku no Hanashi The Story of a Waitress and Her Customer,"L'histoire de une serveuse et son client, La historia de una camarera y su cliente, The Story of a Waitress and Her Customer, とある店員と客の話",Manga,Saki seorang mahasiswa yang bekerja di sebuah izakaya naksir Shiraishi seorang pekerja kantoran yang merupakan pelanggan tetap Berani untuk cinta pertama Anda hari ini Aku memberinya surat cinta dan Shiraishi juga tidak punya pengalaman dalam cinta Sebuah komedi cinta yang mengharukan ,"Comedy, Josei, Romance, Slice of Life",Sachiko (幸子),Sachiko (幸子),5.4,https://westmanga.fun/wp-content/uploads/2021/08/The-Story-of-a-Waitress-and-Her-Customer.jpg,2020
Tobioriyou to Shiteiru Joshikousei wo Tasuketara Dou Naru no Ka,Tobioriyō to shiteiru joshikōsei o tasuketara dō naru no ka?; What Happens If You Saved A High School Girl Who Was About To Jump Off?; 飛び降りようとしている女子高生を助けたらどうなるのか？,Manga,"Awal dari kehidupan bahagia bersama gadis SMA yang telah jatuh dalam dasar keputusasaan
Suatu hari Yuuki Yuusuke yang menghabiskan masaSMAnya hanya untuk belajar dan bekerja paruh waktuguna mempertahankan beasiswanya mendapati dirinya sangat menginginkan seorang pacar
Dalam perjalanan pulang merasa sedih karena pemikiran seperti itu dia dengan santai menatap ke arah langit dan melihat seorang gadis yang hendak melompat terjun dari sebuah bangunan yang terbengkalai
Kenapa kau melakukan hal seperti ini
Karena aku tidak punya alasan untuk hidup
Tunggu sayang sekali jika gadis cantik seperti dirimu mati
Daripada kau mati kadilah pacarku saja
Eeh
Dengan demikian kisah cinta baru dengan kehidupan seharihari bersama seorang gadis misterius Kotori Hatsuhiro yang semuanya diawali dari pertemuan tak biasa dimulai","Comedy, Romance, Slice of Life",Kishima Kiraku,-,7.3,https://westmanga.fun/wp-content/uploads/2021/10/Tobioriyou-to-Shiteiru-Joshikousei-220x300.jpg,-
Toga na Skill de Musou suru Isekai Harem Kaitoudan,"Harem Thief Order Dominating In Different World, Karma na Skill de Musou suru Isekai Harem Kaitoudan, 咎なスキルで無双する異世界ハーレム怪盗団, 咎なスキルで無双する異世界怪盗ハーレム団, 用罪恶技能开无双的异世界后宫怪盗团",Manga,"Takio Asakawa adalah pegawai biasa yang mati dan bereinkarnasi ke dunia lain Penggemar berat cerita isekai Takio segera siap untuk petualangan kehidupan santai OPnya Namun ketika dia memasuki dunia lain dia menemukan bahwa tidak semuanya seperti yang dibayangkan Guild petualangan adalah cerita masa lalu dan perbedaan antara yang kaya dan miskin sangat jauh Teknologi juga telah berkembang sedemikian rupa sehingga ada senjata api membuat ilmu pedang dan sihir menjadi tidak berguna
Namun Takio menemukan bahwa dia memiliki keahlian khusus  dengan kecepatan tangan dia dapat mencuri dari orang lain semudah menghirup udara Setelah menyelamatkan seorang wanita yang mengklaim dirinya sebagai reinkarnasi dari pencuri legendaris Goemon Ishikawa Takio menyadari bahwa dia dibawa ke dunia ini untuk alasan tertentu menegakkan keadilan dengan mencuri dari orang kaya dan memberi kepada orang miskin","Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Mature, Shounen",MIYAMA Yuuki,-,7.0,https://westmanga.fun/wp-content/uploads/2023/01/Toga-na-Skill-de-Musou-suru-Isekai-Harem-Kaitoudan.jpg,-
Toki Majutsushi no Tsuyokute New Game Kako ni Modotte Sekai Saikyou kara Yarinaosu,"Toki Majutsushi no Tsuyokute New Game - Kako ni Modotte Sekai Saikyou kara Yarinaosu, 時魔術士の強くてニューゲー�, 時魔術士の強くてニューゲーム ～過去に戻って世界最強からやり直す～",Manga,Satusatunya penyihir waktu di dunia Chrom Chronogate Dia ditinggalkan oleh keluarganya dan dicemooh karena tidak memiliki bakat sihir tetapi setelah seratus tahun bekerja keras dia naik ke puncak Namun pada saat dia menjadi kuat dia telah kehilangan semua yang ingin dia lindungi Satusatunya kehidupannya dihabiskan sepenuhnya untuk mengejar kekuasaan Tapi kemudian Chrom membuat keputusan Dia akan menggunakan sihir waktu dan menulis ulang hidupnya Dan dengan demikian dia kembali ke masa dalam hidupnya ketika dia dikenal sebagai orang yang gagal dengan kekuatannya yang utuh Semuanya untuk mengalahkan musuh yang tidak bisa dia kalahkan dan menyelamatkan orangorang yang ingin dia lindungi Kematian teman masa kecilnya yang ditakdirkan serangan monster kuat konspirasi musuh  Dia harus menyelesaikan semuanya dari bayangbayang menggunakan pengetahuannya dari masa depan Saat dipuji oleh penduduk kota sebagai pahlawan misterius Chrom menikmati kesempatannya untuk menjalani hidupnya sekali lagi bersama orangorang yang dia selamatkan,"Fantasy, Shounen",SAKAKI Mochimaru,三千社ヒロ,7.0,https://westmanga.fun/wp-content/uploads/2022/07/Toki-Majutsushi-no-Tsuyokute-New-GameKako-ni-Modotte-Sekai-Saikyou-kara-Yarinaosu.jpg,-
Toki Tsukai Majutsushi no Tensei Musou,時使い魔術師の転生無双,Manga,"Suatu hari di akademi sihir di perbatasan siswa Avis yang bangkrut dipaksa untuk menang melawan seorang jenius di akademi jika tidak dia akan dikeluarkan Itu dikatakan sebagai prestasi yang mustahil baginya
Avis membesarkan adik perempuannya yang buta dan lemah sendirian Dia menjalani pelatihan yang diperlukan untuk melewati beasiswa yang tidak mencukupi Tapi dia tidak menjadi lebih kuat dan akhirnya ambruk karena knalpot
Namun saat itu dia melihat mimpi yang aneh Dalam mimpi itu dia melihat penyihir agung yang menggunakan Sihir Waktu legendaris yang telah digunakan untuk mengalahkan iblis dan tidak lagi hadir di zaman sekarang
Dan setelah Avis terbangun dari mimpinya dia menyadari bahwa Sihir Waktu yang legendaris adalah miliknya ","Fantasy, School life, Shounen",HAZUKI Shusui,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610796433-5637-2020-11-01_155839.jpg,-
Tokidoki,"Tokidoki, 刻どキ",Manga,"Jantung hanya bisa berdetak berkalikali dalam seumur hidup Kardiotemporitis suatu kondisi langka yang melemahkan jantung membuat korbannya memiliki detak jantung yang lebih sedikit dan umur yang lebih pendek dari biasanya Dengan perangkat yang tepat jumlah detak jantung yang tersisa dapat diukur
Ketika Hato Iijima secara tidak sengaja masuk ke Hatsu Takagi yang sedang mengganti pakaiannya dia melihat perangkat ini menempel di dadanya Hatsu telah pasrah pada kehidupan yang lancar dan terisolasi untuk menghindari peningkatan detak jantungnya Namun dia mengungkapkan keinginannya yang sebenarnya  untuk dengan bebas dan sepenuh hati mengalami setiap detik yang tersisa Menyadari keinginannya Hato bersumpah untuk membantunya menikmati hidup sepenuhnya dan membuat detak jantungnya seperti orang gila","Oneshot, Romance, School life, Shounen, Tragedy",KOMI Naoshi,KOMI Naoshi,8.25,https://westmanga.fun/wp-content/uploads/2021/07/TokiDoki-OneShot.jpg,-
Tokidoki Bosotto Roshiago de Dereru Tonari no Alyasan,"Alya Who Sits Next to Me Sometimes Whispers Sweet Nothings in Russian, 時々ボソッとロシア語でデレる隣のアーリャさん",Manga,"Sebuah Oneshot yang mempromosikan Novel Alya Who Sits Next to Me Sometimes Whisper Sweets Nothing in Russian Jika seri ini populer maka ada kemungkinan besar seri ini mendapatkan adaptasi Manga
Ikuti kisah Gadis cantik blasteran JepangRusia yang sempurna dengan watak dingin Alisa Alya Mikhailovna Kujo dan Remaja SMA biasa yang tak berprestasi Masachika Kuze Meski dari luar terlihat dingin dia mengungkapkan cintanya dalam bahasa yang menurutnya tidak megerti oleh siapapun Namun dia tidak tahu kalau Kuze sangat mengerti dengan apa yang dia katakan tersebut
Nikmati kisah cinta yang konyol antara Putri Salju dan MrWorldwide ini","Comedy, Romance, School life",Sansan Sun (Author),Tapioca (Artist),8.25,https://westmanga.fun/wp-content/uploads/2021/06/tokidoki.jpg,-
Tokimorisan ga Muboubi desu,Tokimori-san ga Muboubi desu!!,Manga,Tokimori orang yang bisa diandalkan saat di tempat kerja tapi saat di rumah dia berubah total,"Comedy, Ecchi, Romance, Slice of Life",Tazawa,-,7.11,https://westmanga.fun/wp-content/uploads/2023/01/Tokimori-san-ga-Muboubi-desu-213x300.jpg,-
Tokushu Seiheki Kyoushitsu e Youkoso,特殊性癖教室へようこそ,Manga,,"Ecchi, Game, Harem, Mature, Mystery, Psychological, Romance, School life, Seinen",Nakanishi Kanae (Story) Noro Yasutoki (Art),-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610731204-9066-Tokushu-Seiheki-Kyoushitsu-e-Youkoso.jpg,-
Tokyo de Umarekawatta Otokonoko to Onnanoko no Hanashi,東京で生まれ変わった男の子と女の子の話 Tokyo de Umarekawatta Otokonoko to Onnanoko no Hanashi,Manga,Manga Tokyo de Umarekawatta Otokonoko to Onnanoko no Hanashi yang dibuat oleh komikus bernama An Necoco ini bercerita tentang Sebuah kisah tentang anak lakilaki dan perempuan yang mengubah jati dirinya di Tokyo,"Comedy, Romance, Slice of Life",An Necoco,An Necoco,7.85,https://westmanga.fun/wp-content/uploads/2021/10/Komik-Tokyo-de-Umarekawatta-Otokonoko-to-Onnanoko-no-Hanashi.jpg,-
Tokyo DTED,,Manga,Teman masa kecilku yang membuat janji bersamaku agar dia bisa jadi milikku ketika sudah SMA nanti ternyata berpacaran dengan kakak kandungku sendiri saat teman masa kecilku berkunjung ke rumahku untuk berjumpa dengan kakak ku aku mendengar suara yang sangat tidak aku ingin dengarkan dari kamar kakak ku dan kejadian itu merubah segalanya dan aku pun masuk kedalam neraka para pria yang bahkan tidak ada satupun pria yang menginginkannya,"Comedy, Drama, Ecchi, Mature, Romance, Seinen","Kotani, Yoko (Story & Art)",-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610736452-5497-188931-214x300.jpg,-
Tokyo Metropolitan Magic Technical School,"Tokyo Metropolitan Magic Technical School, Jujutsu Kaisen 0: Toritsu Jujutsu Koutou Senmon Gakkou, Toritsu Jujutsu Koutou Senmon Gakkou, 呪術廻戦 0: 東京都立呪術高等専門学校, 都立呪術高等専門学校",Manga,Ini adalah prolog dari Jujutsu Kaisen,"Action, Drama, Shounen, Supernatural",AKUTAMI Gege,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610797538-9725-.jpg,-
Tokyo Underworld,"Shin Tokyo, The Depths of Tokyo, Tokyo Underworld, 深東京",Manga,There was an urban legend The Depths of Tokyo where the sinners would fall The sinners are subject to relentless and cruel judgment there,"Horror, Shounen",SAKAKI Kenji,-,7.8,https://westmanga.fun/wp-content/uploads/2022/09/Tokyo-Underworld-200x300.jpg,-
Tokyo Revengers Baji Keisuke Kara no Tegami,"Tokyo 卍 Revengers: Baji Keisuke Kara no Tegami, Toukyou卍Revengers - Letter from Keisuke Baji, 東京卍リベンジャーズ ～場地圭介からの手紙～",Manga,Spinoff resmi Tokyo RevengersKisah Keisuke Baji dan Chifuyu Matsuno dari pertemuan pertama mereka hingga perpisahan mereka Chifuyu Matsuno wakil kapten Divisi Pertama belum menerima kematian Keisuke Baji kapten Divisi Pertama yang tewas dalam pertempuran melawan Valhalla Pada saat itu sepucuk surat dari Baji sebelum kematiannya tiba di tangannya,"Action, Drama, School life, Shounen",WAKUI Ken,NATSUKAWAGUCHI Yukinori,7.11,https://westmanga.fun/wp-content/uploads/2022/09/Tokyo-Revengers-Baji-Keisuke-Kara-no-Tegami-209x300.jpg,-
TokyoRevengers,"Tokyo İntikamcıları, Tokyo Manji Revengers, Tokyo Revengers, Tokyo卍Revengers, Toukyou Revengers, Токийские мстители, 东京卍复仇者, 東京卍リベンジャーズ",Manga,Menonton berita Takemichi Hanagaki mengetahui bahwa pacarnya dari sekolah menengah Hinata Tachibana telah meninggal Satusatunya pacar yang pernah dimilikinya baru saja dibunuh oleh kelompok jahat yang dikenal sebagai Tokyo Manji Gang Dia tinggal di apartemen jelek dengan dinding tipis dan bosnya yang berusia enam tahun lebih muda memperlakukannya seperti orang idiot Ditambah lagi dia seorang perjaka akut  Di puncak kehidupannya yang paling bawah dia tibatiba melompati waktu dua belas tahun ke masa SMPnya  Untuk menyelamatkan Hinata dan mengubah kehidupan yang dihabiskannya dengan melarikan diri Takemichi yang putus asa harus mengincar,"Action, Comedy, Drama, Mystery, Psychological, Romance, School life, Sci fi, Shounen, Supernatural, Tragedy",WAKUI Ken,WAKUI Ken,7.9,https://westmanga.fun/wp-content/uploads/2016/11/1033d010-561e-49c1-8859-50fd05e1072a.jpg.512-201x300.jpg,2017
Tomochan wa Onnanoko,"Tomo-chan ha Onna no Ko!, Tomo-chan Is a Girl!, Tomo-chan wa Onna no Ko!, トモちゃんは女の子!",Manga,Tomo Aizawa berhasil mengaku kepada orang yang disukainya Junichirou Kubota Hanya ada satu masalah Dia hanya melihatnya sebagai temannya Dia mengira dia adalah lakilaki sampai mereka pergi ke sekolah menengah bersama karena sekolah dasarnya berada di distrik sekolah yang berbeda,"Comedy, Romance, School life, Shounen, Slice of Life",YANAGIDA Fumita,-,7.0,https://westmanga.fun/wp-content/uploads/2022/08/Tomo-chan-wa-Onnanoko-211x300.jpg,-
Tomodachi Game,"トモダチゲーム, Friend Game",Manga,Uang atau teman Sebuah permainan dimana posisi teman bisa menjadi sangat mencurigakan Apa latar belakangnya Apakah dia berbohong Kenapa Semuanya demi uang kah Mencari aman kah Tentu saja semuanya normal Uang atau teman Manakah yang lebih penting bagimu Kalau kau ragu Ikutlah dalam Tomodachi Game Game dimana kita bisa memenangkannya asal kita bisa berteman dengan baik,"Action, Drama, Mystery, Psychological, Shounen",YAMAGUCHI Mikoto,-,8.0,https://westmanga.fun/wp-content/uploads/2022/06/Tomodachi-Game-201x300.jpg,-
Tomodachi Janaku Naru Hi,友達じゃなくなる日,Manga,wansut mau sinop buat ajah sendiri,"Drama, Oneshot, Romance, School life",Komaki Maria,-,7.0,https://westmanga.fun/wp-content/uploads/2022/11/Tomodachi-Janaku-Naru-Hi-213x300.jpg,-
Tomodachi no Imouto ga Ore ni Dake Uzai,ImoUza,Manga,Aku tidak Butuh hubungan yang Serius Aku tidak memiliki keinginan untuk pacaran dan aku hanya butuh satu teman yang punya nilai bagiku Sejak aku membuang masa mudaku demi efisiensi ada satu orang yang terus memasuki kamar Ooboshi Akiteru Dia bukan adik perempuan  atau temanku Dia tidak lebih dari sekedar Kouhai yang merepotkan dan menyebalkan juga adik perempuan temanku Kohinata Iroha,"Comedy, Drama, Romance","Mikawa Ghost, Hiraoka Hira",-,7.9,https://westmanga.fun/wp-content/uploads/2021/08/Tomodachi-no-Imouto-211x300.jpg,-
Tomodachi to Shite Daisuki,"I Love You as a Friend, 友達として大好き",Manga,Ketika melarikan diri dari pacar yang marah dari seorang anak lakilaki yang baru saja selesai dia hancurkan Sanako memasuki ruangan acak dan bertemu dengan Yuito seorang anak lakilaki serius yang langsung dia cintai dan mulai terangsang Mencermati aturan sekolah yang melarang siswa menjalin hubungan romantis Yuito yang terlalu serius menolak pengakuannya Jadi apa yang harus dia lakukan Secara alami melecehkannya secara seksual dengan alasan bahwa itu hanya sedikit pertemanan antar teman sampai dia menyerah,"Comedy, Drama, Ecchi, Romance, School life, Seinen, Slice of Life",UCHI Mikumi,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610795253-5538-.jpg,-
Tonari no Joshi no Kokoro no Koe ga Urusai,"隣の女子（の心の声）がうるさい, The (Inner Voice of the) Girl Next to Me Is Loud",Manga,Sejak kecil aku bisa mendengarkan pikiran orang lain Aku tidak pernah menganggap kemampuan ini sebagai suatu berkah yang kudapatkan akan lebih baik jika aku tidak memilikinya Namun suatu hari aku mendengarkan pikiran dari gadis yang duduk disampingku yang berbeda dari pikiran orang lain yang kudengarBagaimana aku bisa menghadapinya setelah mendengar pikirannya terhadap aku,"Romance, Supernatural",Takuhei,-,7.0,https://westmanga.fun/wp-content/uploads/2021/04/tonari-no-joshi-211x300.jpg,-
Tonari no Kashiwagisan,"Kashiwagi-san, My Desk Neighbour, となりの柏木さん",Manga,Sakuraba Yuto adalah siswa SMA yang terbuka tentang gaya hidup otaku dan barubaru ini tertarik pada artis moe baru bernama Sayane Di kelas barunya ia duduk di sebelah Kashiwagi Kotone gadis populer di sekolah yang sangat menunjukkan dirinya tidak suka dengan jenis budaya yang Yuto suka Dia berjalan ke Kotone di toko otaku dan mempelajari rahasianya bahwa dia pada kenyataannya dia sangat suka dengan budaya moe dibilangnya bodoh untuk semua orang Yuto berjanji untuk menjaga rahasia dan dua memulai sebuah hubungan di mana mereka membahas gairah mereka secara rahasia Tapi Yuto masih tidak tahu bahwa Kotone benarbenar artis Sayane yang sangat dia kagumi,"Comedy, Romance, School life, Seinen","Shimotsuki, Kinusa",-,7.11,https://westmanga.fun/wp-content/uploads/2022/10/Tonari-no-Kashiwagi-san-206x300.jpg,-
Tonari no Kimi ga Ichiban Kawaii,"The You Next To Me is the Cutest One of All, You, the One Sitting Next to Me, Are the Cutest, 能当闺蜜交往的男朋友之事, 隣の君が一番かわいい",Manga,"Masukkan Hoshikawa Yuu seorang anak lakilaki yang cukup lucu sehingga orangorang mengira dia adalah seorang gadis dan Kohinata Akari teman sekelasnya yang barubaru ini memindahkan tempat duduknya di sebelahnya
Ini adalah cerita tentang dua siswa dan siswi sekolah menengah yang duduk bersebelahan dan yang masingmasing berpikir bahwa yang lain adalah yang paling lucu","Comedy, Josei, Romance, School, School life",TORII Ma,TORII Ma,7.2,https://westmanga.fun/wp-content/uploads/2021/06/ytosntmatc.jpg,2020
Tonari no Koitsu,This Person Next to Me,Manga,"Orang yang selalu di sisiku ini mungkinkah orang yang aku suka
Kuroda Kazu 16 tahun Shirakawa Jun 15 tahun
Karena kamu selalu di sampingku aku tidak menyadari bahwa aku menyukaimu
Lebih dari teman kurang dari kekasih
Komedi cinta antara teman masa kecil","Comedy, Oneshot, Romance, Slice of Life",Kou Mori,-,7.0,https://westmanga.fun/wp-content/uploads/2023/02/Tonari-no-Koitsu-211x300.jpg,-
Tonari no Kurokisan wa nomu to yabai,隣のの黒木さんは飲むとヤバい : Next door Kuroki-san is dangerous when she drinks,Manga,Hajime Goto adalah mahasiswa baru yang berasal dari desa Dia ngekos di Tokyo Kamar sebelahnya ditinggali OL super Asami Kuroki yang cantik modis dan pandai banget kerjanya Hajime nggak sabar banget buat mulai hidup barunya sama si cewek sebelah kamar Tapi ternyata Kurokisan punya satu kelemahan yang gawat Sebuah cerita komedi romantis yang mendebarkan antara tetangga dimulai,"Comedy, Ecchi, Romance, Shounen, Slice of Life",kitsuneko,-,8.5,https://westmanga.fun/wp-content/uploads/2021/08/Tonari-no-Kuroki-san-wa-nomu-to-yabai.jpg,-
Tonari No Kuuderera O Amayakashitara Uchi No Aikagi O Watasu Koto Ni Natta,I Ended up Giving the Key to My Home After Spoiling the Kuudere Next to Me; 隣のクーデレラを甘やかしたら、ウチの合鍵を渡すことになった,Manga,"Kisah komedi romantis lintas budaya yang manis tentang seorang pertukaran pelajaran dari negara asing yang cantik dan pemuda yang mengurus makan malamnya
Katagiri Natsuomi seorang siswa SMA yang tinggal sendiri selama dua tahun mendapati seorang gadis cantik berambut hitam bermata biru yang pindah ke apartemen sebelah tempatnya Gadis itu bernama Yui Tampkanya dia benarbenar seorang wanita bangsawan dan julukannya adalah Coup de Lera karena sikap acuh tak acuhnya di sekolah Natsuomi mengetahui bahwa Yui tidak mau bergantung pada orang lain tapi sebenarnya dia cukup naif sehingga Natsuomi memutuskan untuk membantunya
Hari ini kita malan malam apa Ayam goreng kah
Benar soalnya harga ayam sedang diskon hari ini
Aku suka ayam goreng buatanmu jadi aku sangat menantikannya
Ini adalah awal dari hubungan manis dan menggiurkan di antara gadis dan pemuda yang tinggal bersebelahan","Comedy, Romance, School life, Slice of Life",Aoshima Kanae,-,7.5,https://westmanga.fun/wp-content/uploads/2021/12/Tonari-No-Kuuderera-O-Amayakashitara-211x300.jpg,-
Tonari no Neko to Koi Shirazu,"The Feline Neighbour and the Unversed-in-Love, となりの猫と恋知らず",Manga,Minato Seno yang sangat pemalu sejak kecil berjuang keras untuk mendapatkan teman selama beberapa hari pertama di SMA Ia juga tidak pernah melihat sekilas wajah teman sekelasnya Nekozanesan karena ia selalu tertidur di meja di sebelahnya Namun suatu hari sepulang sekolah sebuah pertemuan kebetulan mengungkapkan sisi lain dari Nekozanesan yang sama sekali berbeda dari yang Minato kenal di kelas,"Romance, School life, Slice of Life",Akinoko,-,7.0,https://westmanga.fun/wp-content/uploads/2024/01/Tonari-no-Neko-to-Koi-Shirazu.jpg,-
Tonari no Nobukunisan wa Ore no Koto ga Sukina Ki ga Suru,"Tonari no Nobukuni-san wa Ore no Koto ga Sukina Ki ga Suru ""Nobukuni-san"" Does She Like Me? となりの信國さんは俺のことが好きな気がする",Manga,Di pedesaan Hiroshima ada seorang gadis yang melawan segala rintangan menyadari bahwa dia jatuh cinta dengan SasakiKun kesayangannya Diberkati dengan kesempatan untuk duduk di sebelah orang yang disukainya dia mencoba merayunya dengan bimbingan dewa cinta remaja Meekosama Ini adalah kisah tentang seorang remaja muda yang mencari tahu apa artinya jatuh cinta dan seni merayu,"Comedy, Ecchi, Romance, School life, Seinen, Slice of Life",Yasuda Kousuke,Yasuda Kousuke,7.27,https://westmanga.fun/wp-content/uploads/2021/01/Tonari-no-Nobukuni-san-wa-Ore-no-Koto-ga-Sukina-Ki-ga-Suru.jpg,-
Tonari no Otonakun,"My Darling Next Door, となりのオトナくん, 隔壁的大人",Manga,Ririka berpikir dia pasti ketinggalan lagi pula gadis SMA mana yang tidak terobsesi dengan romansa Tetapi ketika seorang pegawai muda yang tampan pindah ke rumah sebelah dia menyadari bahwa dia mungkin hanya bisa memahami daya tarik orang yang naksir bagaimanapun juga,"Romance, School life, Shoujo, Slice of Life",Rukana,Rukana,9.0,https://westmanga.fun/wp-content/uploads/2021/11/4ea2ef84-9eb8-4e23-b7e9-ad8fbfb3f596.jpg.256-195x300.jpg,2020
Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakatte Kuru ga Itsunomanika Kaeriuchi ni Shite Ita,"The Cute Girl Sitting Next to Me Is Trying to Make Me Fall in Love With Her as a Way to Ridicule Me, but the Tables Were Turned on Her Before She Knew It, My Seatmate Tries to Make Me Fall in Love with Her by Teasing Me Repeatedly, but Somehow She Was the One Who Fell, 隣の席になった美少女が惚れさせようとからかってくるがいつの間にか返り討ちにしていた My Seatmate Tries to Make Me Fall in Love with Her by Teasing Me Repeatedly, but Somehow She Was the One Who Fell Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakatte Kuru ga Itsunomanika Kaeriuchi ni Shite Ita Моя соседка по парте хочет заставить меня влюбиться в нее! Моя соседка по парте хочет заставить меня влюбиться в нее, чтобы высмеять меня, но игра перевернулась еще до того, как она смогла это понять Моя соседка по парте хочет заставить меня влюбиться в неё 在攻略中不知不觉沦陷的邻座美少女 隣の席になった美少女が惚れさせようとからかってくるがいつの間にか返り討ちにしていた",Manga,Dia adalah seseorang dengan julukan Seatmate Killer dan juga salah satu gadis tercantik di sekolah Setiap siswa lakilaki yang duduk disebelahnya telah menyatakan perasaan mereka kepadanya dan semuanya ditolak dengan sangat kejam Orang yang duduk disebelahnya sekarang adalah seorang siswa yang duduk paling jauh dari depan dan di samping salah satu jendela sehingga menjadi tempat duduk yang membuat setiap siswa lakilaki iri padanya yaitu Narito Yuuki Dia adalah seorang lakilaki biasa yang tidak menarik sedikit pun Seluruh kelas berpikir kalau dia akan jatuh cinta pada gadis Seatmate KIller itu dalam waktu yang singkat tapi kenyataannya,"Comedy, Ecchi, Harem, Romance, School life, Seinen, Slice of Life",Aresanzui,MIYAKO Bachi,7.58,https://westmanga.fun/wp-content/uploads/2021/01/1610798444-3172-.jpg,-
