title,alt_title,type,description,genre,author,artist,rate,image,released
Netorare Manga no Kuzu Otoko ni Tensei Shitaa Hazu ga Heroine ga Yottekuru Ken,"I Was Reincarnated As The Scumbag From a Netorare Manga, But The Heroine is Coming On To Me, 寝取られ漫画のクズ男に転生したはずがヒロインが寄ってくる件",Manga,Aku tibatiba teringat Dunia ini adalah dunia manga ero dan aku bereinkarnasi sebagai bajingan yang seharusnya mengntr heroine di dunia ini Yah aku tidak punya hobi seperti itu jadi kupikir si heroine itu seharusnya cocok dengan protagonis Tapi kenapa kau malah menaruh perhatian padaku heroine,"Drama, Ecchi, Reincarnation, Romance, Shounen",Myon,SUMIKAWA Haru,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Netorare-Manga-no-Kuzu-Otoko-215x300.jpg,-
Never Die Extra,"An extra that don't die, 죽지 않는 엑스트라",Manhwa,Dalam game sukses besar Demon War 3 ada ekstra yang mati setiap hari dengan berbagai cara Namun meski tidak berkontribusi sedikit pun pada permainan ekstra bernama Evan D Shelden memiliki adegan kematian dengan grafis komputer eksklusif yang mencuri cinta tim produksi Sial bukankah itu nama yang kuterima saat aku bereinkarnasi ke dunia game ini Saya seseorang yang bukan karakter utama dan tambahan yang memiliki terlalu banyak kematian untuk dihitung harus bertahan hidup dengan cara apa pun,"Action, Adventure, Comedy, Fantasy, Mystery, Webtoons",Toika,-,7.65,https://westmanga.fun/wp-content/uploads/2022/10/Never-Die-Extra-218x300.jpg,-
New Normal,ニューノーマル,Manga,Dalam waktu dekat pandemi menyebar ke seluruh dunia sehingga orang menyembunyikan mulut dengan masker sudah menjadi hal yang biasa Natsuki gadis yang diamdiam mengingatkan dunia sebelum pandemi dan Hata teman sekelasnya tibatiba menjadi teman dan berbagi rahasia kecil Ini adalah kisah tentang dua orang luar biasa yang hidup di dunia biasa baru,"Comedy, Romance, School life, Slice of Life",Aihara Akito,Aihara Akito,7.0,https://westmanga.fun/wp-content/uploads/2021/02/ニューノーマル-212x300.jpg,-
Newbie Management,"뉴비 매니지먼트, Raising Newbie Heroes In Another World",Manhwa,Aku ingin pulang Pahlawan yang dipanggil ke isekai Cage melalui kesulitan dan perjuangan dia berhasil mengalahkan Raja Iblis sesaat dia senang akhirnya dia bisa pulang dia telah kembali ke awal ketika dia menyadari kesimpulan yang dia capai setelah mencapai keadaan penguasaan masa lalu menjatuhkan Raja Iblis P terkuaterson dari isekai dengan tangan kosong karena mengulangi melalui pengembalian yang tak terhitung jumlahnya Jika aku tidak bisa melakukannya mari kita mendapatkan bajingan lain untuk menjatuhkan Raja Iblis Untuk kembali ke rumah pahlawan memulai manajemen pahlawan pemula,"Drama, Fantasy, Shounen",Sangmin,-,7.11,https://westmanga.fun/wp-content/uploads/2022/08/Newbie-Management.jpg,-
Newton no Tsubomi,"Newton's Flower Buds, ニュートンの蕾, 뉴턴의 꽃망울",Manga,"Kisah Oogi seorang anak lakilaki yang dapat melihat setiap warna dari orang dan suara serta seorang gadis yang menjatuhkannya ke tanah pada suatu hari
Original Web Manga Official Korean Translation","Drama, Psychological, Romance, School life, Shoujo, Shounen, Slice of Life",Tamayura Shiyu,Tamayura Shiyu,8.1,https://westmanga.fun/wp-content/uploads/2018/06/bf5d90cc-c0ad-4a54-a568-f0d635213e60.jpg.512-214x300.jpg,2019
Next Life,"Next Life, ネクストライフ",Manga,Yamada Takashi kehilangan nyawanya di pegunungan bersalju  itulah yang dia pikirkan tapi kemudian dia muncul di tempat yang tidak diketahui Dunia lain yang terlihat seperti permainan yang dimainkannya Apalagi ada banyak hal yang dia tidak tahu  Meski bingung dia tetap mempertahankan kemampuannya,"Action, Adventure, Comedy, Drama, Fantasy, Isekai, Romance, Seinen",-,-,8.1,https://westmanga.fun/wp-content/uploads/2017/11/images.jpg,-
Nezou Warusugi yo,寝相悪すぎよ！,Manga,Sebuah kisah romantis tentang Ichigo dan teman masa kecilnya yang memiliki kebiasaan buruk suka menggigit saat sedang tidur,"Comedy, Romance, Slice of Life",UNJEM,-,7.0,https://westmanga.fun/wp-content/uploads/2022/10/Nezou-Warusugi-yo-209x300.jpg,-
Ni no Kuni The Successor of Light and the Cat Prince,,Manga,Seorang siwa SMA dan anggota klub kendo Tasaku Arizawa kehilangan orang tuanya dan tinggal berdua dengan adik lakilakinya Tsubasa Kemudian suatu hari Tasaku diserang oleh seorang pria berbaju hitam dan akhirnya ditarik ke dunia alternatif Ni no kuni melalui gerbang yang tibatiba muncul Ini adalah dunia sihir yang paralel dengan dunia nyata tempat dia berasal Melalui penggunaan unmagic yang tibatiba terbangun dia dipilih untuk menjadi penyelamat dunia oleh mantan pangeran Kerajaan Goroneir Rosso Untuk bersatu kembali dengan adik lakilakinya yang berharga dia bersumpah untuk membunuh Raja Iblis Syam,"Action, Fantasy, Shounen, Supernatural",KUZE Ran & Level 5,KUZE Ran,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Ni-no-Kuni-The-Successor-of-Light-and-the-Cat-Prince-201x300.jpg,-
Nichijou de wa Saenai Tada no Ossan Hontou wa Chijou Saikyo no Senshin,"That Ordinary Mister Is a War God, A Normally Dowdy Man Is in Essence the Mightiest War-God, 日常ではさえないただのおっさん、本当は地上最強の戦神",Manga,Bal seorang mister paruh baya biasa dan seorang petualang veteran menjalani kehidupan yang santai dan nyaman di Imperial Capital Dia akan membawa item untuk pesta petualang atau membantu staf guild dari waktu ke waktu Tuan Bal senang bertemu Anda hari ini Terima kasih atas katakatamu Paman yang disukai oleh semua orang di ibukota sebenarnya adalah gudang senjata terkuat di Empire  Salah satu Laevateinn Bartolomeus Silakan melangkah maju Tuan Bar Dengan gadis elf yang halus dan cantik Welhe Mina untuk mendukungnya sosok gagahnya yang berlomba melintasi medan perang atau medan pertempuran politik hanyalah dewa  seperti Dewa Perang Kisah heroik dari petualang yang cerdik DAN persenjataan terkuat dimulai di sini,"Action, Adventure, Ecchi, Fantasy, Seinen","Aino Jin, Kuwashima Rein, Taguchi Hajime",-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610796897-3230-2020-11-09_213743-198x300.jpg,-
Nido Tensei Shita Shounen wa S Rank Boukensha Toshite Heion ni Sugosuzense ga kenja de eiyuu datta boku wa raisede wa jimini ikiru,"A Boy Who Has Been Reincarnated Twice Spends Peacefully as an S-Rank Adventurer, ~ I who was a Sage and a Hero of Previous World, Will Live in Peacefulness in the Next World ~, 二度転生した少年はSランク冒険者として平穏に過ごす～前世が賢者で英雄だったボクは来世では地味に生きる～",Manga,"sinop Pokonya manga iskai aja

sinop ala westmanga
jadi si mc iyeu atos ngaraosan 2x brojol ka dunya tah kalahiran nu ayena si mc tos ngucap bade hirup bebas spertos nu di pikahoyong na bari gumujeung anjeunateh sareung bade jadi petualang ceunah jeung deuih bade iraha aranjeun teh ngirim uleman ka simkuring mimin kasep tea iyeuteh tos gaduh acan upami acan ku mimin bade di bantosan yeh aya di palih diyeu parawan anak tilu wa
kdae ulah nyorangan wae hawatos eta duh bilih kabujeng nganu","Action, Adventure, Comedy, Fantasy, Harem, Isekai",JUUICHIYA Sui,-,7.0,https://westmanga.fun/wp-content/uploads/2019/04/51h2l6nj8XL._SX350_BO1204203200_-212x300.jpg,-
Nido to ie ni wa kaerimasen,"I’ll Never Go Back to Bygone Days!, 二度と家には帰りません!",Manga,"Putri Baron Chelsea dianiaya oleh ibu dan saudara kembarnya
Setiap hari dia dipaksa untuk membersihkan pada saat sebelum fajar dan menerima hukuman fisik seperti dicambuk dan dilarang makan
Tibatiba titik balik akhirnya datang untuk Chelsea yang menjalani kehidupan seperti itu
Seorang penilai skill  skill appraisal yang awalnya meminta adik perempuannya secara tak terduga menemukan bahwa Chelsea telah membangunkan jenis skill baru
Karena adiknya juga membutuhkan lebih banyak pelatihan kontrol untuk skillnya mereka berdua dikirim untuk tinggal di Lembaga Penelitian skill di ibukota kekaisaran
Sekarang dia punya kesempatan untuk meninggalkan rumah dia tidak akan pernah kembali
Juga karena dia dianiaya sebelumnya jelas dia perlu membalas budi kan","Comedy, Fantasy, Romance, Shounen",Milligram,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610780199-3003-.jpg,-
Nido to Jidori Okutte Yannai,I'll Never Send a Selfie Again! / Aku tidak akan pernah mengirim foto selfie lagi!,Manga,"Teman masa kecilku terus memintaku untuk selfie
yang digunakan sebagai referensi untuk gambarnya apa yang harus aku lakukan","Comedy, Ecchi, Romance, Seinen",Takekake Takeya,-,7.0,https://westmanga.fun/wp-content/uploads/2021/08/nidoto-211x300.jpg,-
Nidome no Jinsei wo Isekai de,"Second Life in Another World, 二度目の人生を異世界で",Manga,Kunugi Renya merupakan sosok yang sudah tiada di usia tuanya yakni di umur 94 tahun Namun ia diminta Sang Dewi untuk menjalani hidup yang kedua kalinya di dunia lain Dia yang kehilangan ingatannya di dunia lamanya kini harus terus melangkah maju di dunia lain Kirakira bagaimanakah nasib si Renya ini Bagaimanakah kehidupan yang pernah dijalaninya dulu,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Fantasy, Harem, Isekai, Romance","Main (Story), Abo, Satoru (Art)",-,7.43,https://westmanga.fun/wp-content/uploads/2021/01/1610724992-4114--205x300.jpg,-
Nidome no Yuusha,"He sneered during his second time as the hero as he tread the path of revenge, Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu, 二度目の勇者は復讐の道を嗤い歩む",Manga,Ukei Kaito protagonis yang akan menyelamatkan dunia setelah dipanggil di dunia lain sebagai pahlawan untuk mengalahkan sang raja iblis Meskipun dia sudah mengalahkan raja iblis dan menyelamatkan dunia namun dia dikhianati oleh orangorang yang dia percaya sebagai teman dan ditikam sampai mati dengan pedang Saat itu dia bersumpah Jika ada waktu berikutnya dia tidak lagi berpegangan pada kata yang disebut percaya Jika ada waktu berikutnya dia akan membayar mereka sesegera mungkin Jika ada waktu berikutnya dia tidak akan membuat kesalahan lagi aku  kalian semua  aku benarbenar akan membunuh kalian semua  Setelah mengucpkan katakata terakhirnya dia mokad Dan kemudian sebuah suara bergema Pesan Sistem Tutorial Mode telah berakhir ,"Action, Drama, Fantasy, Isekai, Mature, Romance",Kizuka nero,-,7.8,https://westmanga.fun/wp-content/uploads/2021/01/1610724231-4295-.jpg,-
Night Bookstore,,Manhua,Zhou adalah dokter senior dari rumah sakit kota ketika dia dalam perjalanan untuk ke panti asuhan mobilnya di tabrak oleh truk saat dia di bawa ke rumah sakit dia masih memiliki kesadaran dokter dan perawat bilang dia sudah mati zhou berusaha untuk teriak tapi tidak bisa sampai akhirnya di bawa ke ruang pembakaran kemudian benarbenar mati ketika membuka matanya dia sampai ke isekai di mana ada banyak cewekcewek cantik,"Action, Comedy, Drama, Fantasy, Horror, Mystery",Chapter Hantai Comics - Webnovel Comics,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610798662-2734-ddddddddddddddddddddddddddddddddddddd.jpg,-
Night Controller,"Si Ye Ren, Night Controller, Sī Yè Rén, The Assassin, The Man Who Controls the Night, 司夜人",Manhua,Manhua Night Controller yang dibuat oleh komikus bernama Crossingstar ini bercerita tentang Classic of Mountains and Seas mengatakan bahwa pernah ada enam belas diet dengan tangan saling terkait mengawasi Kaisar di hutan belantara ini,"Action, Comedy, Fantasy, Shounen, Supernatural",Crossingstar,-,7.0,https://westmanga.fun/wp-content/uploads/2022/07/121212121221.jpg,-
Night of Shadows,그림자의 밤,Manhwa,Lee Ahreum yang memiliki mimpi prekognitif mulai mengingat mimpi buruk yang telah dia lupakan Di buku catatannya dia menemukan halhal yang dia tidak ingat pernah dia tulis Aku tidak pernah menulis hal seperti ini Tapi aku yakin ini adalah mimpiku Satu per satu monster yang dia lihat dalam mimpinya serta orangorang dengan kemampuan khusus mulai muncul di dunia nyata,"Horror, Josei, Mystery, School life, Supernatural",Yung,Yung,7.2,https://westmanga.fun/wp-content/uploads/2022/03/634a7866-957e-4fdd-9210-5aa0af5285f6.jpg.256-207x300.jpg,2022
Nightwatcher,"Dafeng's Night Squad, Da Feng Da Geng Ren, Dà Fèng Dǎ Gēng Rén, Nightwatcher, Đại Phụng Đả Canh Nhân, 大奉打更人,",Manhua,"Di dunia ini ada Konfusianisme Taoisme Buddhisme Setan dan Penyihir Xu Qian lulusan akademi kepolisian tibatiba terbangun di penjara dan diasingkan ke perbatasan tiga hari kemudian
Tujuan awalnya adalah untuk melindungi dirinya sendiri di dunia ini tanpa hukum dan untuk dapat menjalani kehidupan santai sebagai orang kaya
Bertahuntahun kemudian Xu Qian mengingat kembali masa lalu musuh dan teman yang telah lama meninggal serta banyak tulang yang ditinggalkannya
Saat Sungai Yangtze mengalir ke arah timur ombak menghanyutkan para pahlawan benar dan salah sukses atau gagal semuanya hanya akan menjadi sejarah Namun seperti sinar matahari yang menyinari pegunungan yang menjulang tinggi setelah matahari terbenam matahari baru akan terbit","Action, Martial arts, Shounen","初樱社, 龙宝",-,7.0,https://westmanga.fun/wp-content/uploads/2024/05/Nightwatcher-225x300.jpg,-
Nigoru Hitomi De Nani Wo Negau Highserk Senki,"What Do You Wish For With Those Murky Eyes, Nigoru Hitomi de Nani o Negau - Highserk Senki, Nigoru Hitomi de Nani wo Negau, Военные хроники Хайсерк: Чего же ты желаешь своим мутным взором?, 濁る瞳で何を願う ハイセルク戦記",Manga,Suatu hari Raizou Takakura seorang pegawai biasa mengalami serangan jantung dan hidupnya berakhir hari itu Tapi dia bereinarnasi di dunia yang berbeda Reinkarnasi dengan keterampilan yang kuat tidak terjadi padanya sebaliknya dia bereinkarnasi sebagai prajurit di sebuah negara kecil Kekaisaran Highserk yang dikelilingi oleh negaranegara besar Dengan nama baru Walm dia terlempar ke garis depan perang Berlumuran darah dan bau kematian bersama rekanrekannya dia tergelincir melalui situasi hidup atau mati Sebuah party petualang dengan anggota yang bisa menggunakan sihir yang kuat penerima transfer dengan kekuatan luar biasa yang disebut pahlawan Dalam pertempuran mematikan dengan mereka Walm secara bertahap mengembangkan bakatnya sebagai seorang pejuang yang tidak akan pernah terbangun jika dia tinggal di masa damai Sementara matanya menjadi gelap dan berlumpur seiring waktu,"Action, Fantasy",Torutonen,-,7.0,https://westmanga.fun/wp-content/uploads/2022/03/Nigoru-Hitomi-De-Nani-Wo-Negau-–-Highserk-Senki-211x300.jpg,-
Nihon e Youkoso Elfsan,"Welcome to Japan, Elf-san, 日本へようこそエルフさん。",Manga,Kitase Kazuhiro adalah seorang pegawai biasa yang selalu meninggalkan kantornya tepat waktu Meskipun ini jepangjadi mungkin dia tidak sungguh biasa Apa yang benar benar tidak biasa datang setelah itu setiap malam  dia mandi memakai piamanya dan tidur dengan lelap Lalu dia bermimpi tentang dunia Fantasy dan hanya bangun ketika dia mati atau tidur di dunia itu Suatu hari dia terbunuh setelah tidak sengaja masuk ke dalam sebuah sarang Naga Sebuah mimpi buruk ujarnya sambil berdengus kesal hingga dia menemukan teman elfnya di tempat tidurnya,"Adventure, Comedy, Fantasy, Isekai, Romance, Slice of Life","Aono Sumio (Art), Makishima Suzuki (Story)",-,8.48,https://westmanga.fun/wp-content/uploads/2021/01/1610737728-1765-.jpg,-
Nihongo ga Hanasenai Russiajin Bishoujo Tennyuusei ga Tayoreru no wa Tagengo Master no Ore Hitori,"I'm the Only Multilingual Master a Russian Transfer Girl Student Who Can't Speak Japanese Can Rely On, Nihongo ga Hanasenai Russia-jin Bishoujo Tennyuusei ga Tayoreru no wa, Tagengo Master no Ore Hitori (Manga), 日本語が話せないロシア人美少女転入生が頼れるのは、多言語マスターの俺１人",Manga,"Christina seorang Rusia yang sangat imut telah pindah ke kelas Dia akan segera menjadi populer tetapi dia tampaknya dalam masalah dan mulai menangis karena dia tidak mengerti bahasa Jepang Satusatunya orang yang bisa kamu andalkan pada saat seperti itu adalah Iori karakter utama yang tidak disukai oleh semua orang karena kesalahpahaman tertentu Selamatkan Christina dengan penerjemah tentara AS dan secara fisik
Dengan izin khusus Iori tinggal di pangkalan militer AS di Jepang dan bekerja paruh waktu sebagai penerjemah Saat bekerja dengan Christina spesifikasi tinggi Iori terungkap dan dia mulai melihatlihat orangorang di sekitarnya","Comedy, Drama, Romance, School life, Slice of Life",Asahi (II),AIUE Okaki,9.0,https://westmanga.fun/wp-content/uploads/2020/07/cewek-rusia-gk-bisa-jepun-213x300.jpg,2021
Nihonkoku Shoukan,"Summoned Japan, 日本国召喚",Manga,"Di Great Orient terletak benua bernama Rodenius
Suatu hari benda terbang tak dikenal tiba di wilayah udara QuaToyne Principality Benda terbang tak dikenal itu bertentangan dengan akal sehat Kerajaan Tapi benda terbang tak dikenal itu hanyalah pertanda dari sesuatu yang bahkan lebih mengejutkan
Jauh di sebelah timur laut sebuah pulau tibatiba muncul Negara kepulauan menamakan dirinya Jepang Menurut mereka negara mereka telah dipindahkan ke dunia lain
Sekarang menemukan diri mereka terpisah dari dunia lama mereka dan harus bertahan hidup di dunia baru bagaimana Jepang akan berinteraksi dengan negaranegara asli dunia ini Apa mereka akan menyambutnya sebagai teman atau musuh
Ini adalah kisah negara bernama Jepang saat dilanda badai kekacauan dunia","Action, Adventure, Drama, Ecchi, Fantasy, Gore, Isekai, Mature, Sci fi","Minorou, Takano Chiharu",-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610795292-4699-Nihonkoku-Shoukan-211x300.jpg,-
Nijiiro Photograph,"Rainbow-Colored Photograph, にじいろフォトグラフ",Manga,"Yamabuki Aoi adalah siswa sekolah menengah tahun pertama yang sangat pendiam yang tinggal bersama kakak perempuannya Satsuki seorang novelis populer
Apa yang akan terjadi pada kehidupan seharihari mereka ketika karena keadaan tertentu Sara Flory seorang gadis kecil asing mulai tinggal bersama mereka","Seinen, Slice of Life",Kurasaki Moroko,-,7.0,https://westmanga.fun/wp-content/uploads/2022/12/Nijiiro-Photograph.jpg,-
Nijuu to Seijuu,"Twenty and the Beast, 二十と成獣, 二十岁与野兽后辈",Manga,"Di tahun ketiganya di dunia kerja saat baru saja menginjak usia 20 tahun Aya memiliki rekan kerja junior pertamanya Namanya Yamato Usianya 26 tahun enam tahun lebih tua dari Aya Yamatosan adalah sosok yang menyegarkan dan penuh perhatian serta sangat populer di antara orangorang di departemennya Namun untuk beberapa alasan dia menggoda dan menunjukkan sisi lakilakinya hanya kepada Aya yang bertanggung jawab untuk melatihnya
Tuan Yamato yang dewasa dan cerdas memimpin dan Aya merasa terganggu dengan langkahnya Dia tidak bisa melakukan pekerjaannya saat ini Sebuah hubungan cinta rahasia kantor dengan seorang pria yang sedikit lebih tua","Romance, Shoujo, Slice of Life",SORAGAMI Sei,-,7.0,https://westmanga.fun/wp-content/uploads/2024/01/Nijuu-to-Seijuu.jpg,-
Niku Kyu,にくきゅー！,Manga,Yuta adalah anak SMA normal yang tinggal di rumah bersama orang tuanya tetapi kucingnya berubah menjadi gadis cantik Orang tuanya percaya bahwa kucing yang berubah menjadi gadis itu adalah dewa yang akan membawa kekayaan besar bagi keluarga Yuta kini telah dipaksa oleh orang tuanya untuk menikahi kucingnya Akankah Yuta dapat menerima kenyataan bahwa calon istrinya dulu adalah kucing,"Comedy, Ecchi, Fantasy, Romance, Shounen, Slice of Life, Supernatural",Miura Tadahiro,Miura Tadahiro,7.25,https://westmanga.fun/wp-content/uploads/2021/07/Niku-Kyu.jpg,-
Nimotsu Mochi no Nousuji Musou,荷物持ちの脳筋無双,Manga,Ceritanya seorang yg dikhianati dan ditinggal di dalam dungeon trus dendam,"Action, Adventure, Comedy, Fantasy, Shounen",Chiruto,-,7.0,https://westmanga.fun/wp-content/uploads/2023/11/Nimotsu-Mochi-no-Nousuji-Musou-209x300.jpg,-
Nina Wa Papa o Koroshitai,"Nina Is Plotting My Death!, ニーナはパパを暗殺したい",Manga,"Berkisah Tenatang Loli kerad yang di asuh oleh sang MC kita yang bertugas sebgai matamata pemrintah nama loli kita adalah nina Pada awalnya dia di culik oleh komplotan mafia klas berat dan di latih sedari kecil sbagai pembunuh yang di sebut dool akan tetapi nina di tinggal ketika penggrebekan tempat mafia itu diketahui dan saat itulah si loli dan si MC bertemu lalau

hidup ini kejam cuk mimin tamvan abis di putusin oleh gebetan no 3 
tolong jangan keseringan  doain mimin tamvan jelek oe kalau iri bilang bos","Action, Comedy, Shounen, Slice of Life","shimazaki mujirushi, kitora",-,7.0,https://westmanga.fun/wp-content/uploads/2021/01/1610797625-9667-Eku-Dc_U8AAGmTW-211x300.jpg,-
Ningen Dakedo Maougun Shitennou Ni Sodaterareta Ore Wa Maou No Musume Ni Aisare Shihai Zokusei No K,"I was a human but raised by the four Demon Kings, and I was loved by the daughter of the Demon King and given the power of control., 人間だけど魔王軍四天王に育てられた俺は、魔王の娘に愛され支配属性の権能を与えられました。",Manga,"Menceritakan Seorang anak manusia yang di buang orang tua nya sejak ia masih bayi dan ditemukan oleh ke 4 jendral iblis dan si anak ini di rawat sampai menjadi dewasa lalu si anak ini mengabdikan dirinya kepada ke 4 jendral itu dan bertugan menjadi pengawal pribadi anak raja iblis dan setrusnya

Puisi di kala senggang
Ketika malam tiba angin sepoi2 menyapu kulitku yang rapuh akan sesuatu hal bersambung","Action, Fantasy, Romance, School",Ryuu HIDARI,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610781218-4790-I-was-a-human-but-raised-by-the-four-Demon-Kings-and-I-was-loved-by-the-daughter-of-the-Demon-King-and-given-the-power-of-control..jpg,-
Ningen Fushin no Boukenshatachi ga Sekai o Sukuu Youdesu,"The Adventurers That Don't Believe in Humanity Will Save the World, 不相信人类的冒险者们好像要去拯救世界, 不相信人類的冒險者們好像要去拯救世界, 人間不信の冒険者たちが世界を救うようです",Manga,Cerita tentang empat petualang yang mengalami pengkhianatan dan masa sulit bergabung membentuk sebuah party,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Seinen","FUGI Shinta, KUROI Susumu",KAWAKAMI Masaki,7.4,https://westmanga.fun/wp-content/uploads/2021/01/1610791615-6940-43485v1.250-211x300.jpg,2019
Ningen Kaado,"Human Card, 人間カード",Manga,Mamoru seorang mahasiswa biasabiasa saja menemukan item kegelapan saat mencari ayah yang hilang dari teman masa kecilnya Yuuka Item ini adalah kartu manusia yang dapat menjebak orang pada selembar kertas untuk membeli dan menjual Ketegangan perdagangan manusia yang mengerikan sekarang dimulai,"Action, Drama, Ecchi, Mystery, Shounen, Supernatural, Thriller",KUROI Ransuke,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610792862-7772-Human-Card-211x300.jpg,-
Ningen no 99 wa Hon de Dekite Iru,人間の99％は本で出来ている,Manga,Ayukawa adalah seorang mahasiswa yang beranggapan bahwa buku segalanya baginya buku adalah kecerdasan dari umat manusia itu sendiri sehingga sifat manusia yang berkebalikan dengan buku membuatnya membenci manusia tapi meski dia menyatakan bahwa dirinya membenci manusia ada seseorang yang dia sukai itu adalah seorang pustakawan yang dia temu di perpustakaan karena rasa sukanya itu dia akhirnya sering pergi ke perpustakaan Tapi meski dia sering ke perpustakaan hubungannya tidak ada kemajuan sama sekali sehingga dia penasaran apakah ada buku yang dapat membantunya dan diapun menemukan sebuah buku tentang ritual singkat cerita dia melakukan ritual yang ada di buku itu dikatakan bahwa apabila kamu mengharapkan seseorang yang kamu impikan saat melakukan ritual tersebut orang itu akan muncul di depanmu tapi bukannya mengharapkan pustakawan tersebut dia justru mengharapkan seseorang yang dapat memberinya saran percintaan Seseorang itu muncul tapi dia bukan manusia melainkan tsukumogami yang berasal dari bukubuka di rak bukunya,"Comedy, Romance, Seinen, Slice of Life, Supernatural",Hamita,-,7.0,https://westmanga.fun/wp-content/uploads/2023/02/Ningen-no-99-wa-Hon-de-Dekite-Iru-213x300.jpg,-
Ninkyou Tensei Isekai no Yakuzahime,"Yakuza Reincarnation, 任侠転生 -異世界のヤクザ姫-, 任侠转生",Manga,Manga akan fokus pada anggota yakuza kuno yang berkarir di dunia bawah Ketika dia terjebak dalam perangkap dan kehilangan nyawanya dia bereinkarnasi sebagai seorang putri di dunia fantasi Meski kini telah menjadi gadis cantik yakuza masih mempertahankan nilainilai yang ditempa dari kehidupan di dunia tanpa kehormatan dan kemanusiaan,"Adventure, Fantasy, Gender Bender, Seinen","MIYASHITA Hiroki, NATSUHARA Takeshi",-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610793644-3739-Yakuza-Reincarnation-212x300.jpg,-
Nise Kioku Soushitsu no Hachiyosan,セ記憶喪失の蜂夜さん,Manga,"Perwakilan kelas Marui seorang anak lakilaki SMA biasa menemukan Hachiyo dalam keadaan tertelungkup di tepi sungai Meskipun Hachiyo dianggap sebagai kenakalan terkuat di sekolah Marui diamdiam naksir padanya Namun ketika Hachiyo terbangun dia tibatiba tidak bisa mengingat apa pun tentang dirinya
usaha","Comedy, Romance, School, Shounen",UESUGI Hikaru,-,7.0,https://westmanga.fun/wp-content/uploads/2022/10/Nise-Kioku-Soushitsu-no-Hachiyo-san-211x300.jpg,-
Nise Seijo Kuso of the Year Risou no Seijo Zannen Nise Seijo deshita,Fake Saint of the Year: You Wanted the Perfect Saint? Too Bad!,Manga,saint palsu,"Adventure, Comedy, Fantasy, Gender Bender, Isekai, Magic, Mystery, School life",Kabedondaikou,-,7.0,https://westmanga.fun/wp-content/uploads/2023/04/Nise-Seijo-Kuso-of-the-Year-Risou-no-SeijoZannen-Nise-Seijo-deshita-211x300.jpg,-
Nise Seiken Monogatari Osananajimi no Seijo o Uttara Michizure ni sareta,,Manga,Ini adalah kisah heroik yang sebenarnya tidak disengaja tentang seorang pahlawan sampah dan saint yang saling menghalangi tujuan satu sama lain ketika mereka berusaha untuk mengejar kebahagiaan,"Action, Adventure, Comedy, Fantasy, Harem",MIZOKAMI Ryou,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610776767-7908-1585187830-i310179.jpg,-
Nishino gakunai kasuto saikai ni shite ino sekai saikyo no shonen,"Nishino – The Boy At The Bottom Of The School Caste And Also At The Top Of The Underground, 西野　～学内カースト最下位にして異能世界最強の少年～",Manga,Nishino Gokyou seorang anak SMA berwajah biasa yang berada di kasta tengah di sekolah namun Ia adalah seseorang yang berkemampuan luar biasa di daerahnya Bersamaan dengan merawat penampilannya sehariharinya ia habiskan dengan bekerja yang yang mengandalkan kemampuannya Ia menganggap hidupnya dalam kesendirian bisa diterimanya Namun harihari tersebut tak bertahan lama Di musim gugur tahun keduanya si perjaka ini menyadari berharganya masa muda lewat festival budaya Ia menyadari pentingnya menjalin hubungan dengan lawan jenis Dengan ini si Nishino pun memutuskan mencoba lembaran baru di hidupnya memperbaiki sikapnya agar mendapatkan pacar yang menawan menemani masa sekolahnya Ia menggunakan segala macam cara agar bisa naik di kasta sekolah tapi kesempatannya tipis,,-,-,6.9,https://westmanga.fun/wp-content/uploads/2021/03/oiu0-90.jpg,-
