title,alt_title,type,description,genre,author,artist,rate,image,released
Global Power: I Can Control All The Elements,"Global Power: I Can Control All the Elements Global: I Can Control All Elements,Quánqiú Yìnéng: Wǒ Zhǎngkòng Suǒyǒu Yuánsù,全球异能：我掌控所有元素",Manhua,"Qin Feng melakukan perjalanan ke alam semesta paralel dan menemukan bahwa Bumi telah berubah dan Kontraktor Roh telah menjadi penguasa umat manusia Mengandalkan sistem yang terbangun Qin Feng memulai jalur peningkatan dari bawah menjadi dewa

 Post Views 18","Action, Adventure, Fantasy, Isekai",秦门公主,-,7.0,https://komikcast.cz/wp-content/uploads/2023/07/ey7naidfa32ads-e1690734051732.jpg?w=225&q=50,2023
"S-Rank Party Kara Kaikosareta “Jugushi” – “Noroi no Item” Shika Tsukuremasen ga, Sono Seinou wa Artifact-kyuu nari……!","My S-Rank Party Fired Me for Being a Cursificer ~ I Can Only Make ""Cursed Items"", but They're Artifact Class!, Ｓランクパーティから解雇された【呪具師】～『呪いのアイテム』しか作れませんが、その性能はアーティファクト級なり……！～",Manga,"Versi manga dari salah satu novel fantasi isekai paling populer karya Shsetsuka ni Nar
 
Gaile seorang Cursificer tidak punya uang lagi saat dia dikeluarkan dari partynya segera setelah mereka mencapai S Rank Rupanya dia tidak cukup berkontribusi Tetapi mereka tidak menyadari bahwa item terkutuknya bahkan mengungguli relik suci dan peralatan legendaris

 Post Views 38","Action, Adventure, Comedy, Fantasy",Lagun,-,7.0,https://komikcast.cz/wp-content/uploads/2022/12/skp2352342342-e1671113678701.jpg?w=225&q=50,?
Yuru Camp Anthology Comic,ゆるキャン△アンソロジーコミック Yuru Camp △ Anthology Comic,Manga,Post Views 6,"Adventure, Comedy, Cooking, School Life, Slice of Life",Bonryu Butternuts Chuuta Hayashi Ichi kashmir Kokamumo Maejima Morinaga Miki Muramitsu Ominaeshi PAPA Sakuragi Ren Shiroshi Toda Hiroki Toufu Uchino Maiko,-,7.0,https://komikcast.cz/wp-content/uploads/2024/04/22d3a5w4e.jpg?w=225&q=50,2024
Eternal Sacred Emperor,"Eternal Saint, Wàn Gǔ Shèng Zūn 万古圣尊",Manhua,"Di Benua Jiuxiao pada masa akhir zaman aura spiritual di antara langit dan bumi menjadi semakin tipis dengan bahanbahan alam yang langka dan berharga menjadi jarang terlihat Bagi orangorang biasa yang ingin memasuki jalan bela diri dan menjadi seorang ahli bela diri yang luar biasa sudah sulit seperti mendaki langit apalagi mencapai puncak ahli bela diri yang tidak terjangkau tahap Kesucian Pada saat ini bintangbintang gelap turun ke bumi ras gelap menyerang dengan kejam menjarah kotakota menghancurkan keluargakeluarga dan kaum manusia berjuang keras untuk bertahan Di tengah latar belakang yang demikian berbagai aliran dan kekuatan mulai berebut sumber daya saling menyerang membunuh tanpa henti dan ratapan menyapu langit dan bumi

 Post Views 20","Action, Drama, Fantasy, Martial Arts, Shounen",为峰文化,-,7.0,https://komikcast.cz/wp-content/uploads/2024/04/ese62454242323-e1713532691184.jpg?w=225&q=50,2023
Sekai Saikyou no Kouei: Meikyuukoku no Shinjin Tansakusha,世界最強の後衛 ～迷宮国の新人探索者～,Manga,"Berkisah tentang sang MC yang jadi budak pekerja namun berubah ketika insiden kecelakan bus terjadi mereka di reinkarnasikan ke dunia lain bos yang selalu nyuruh ini itu menjadi Valkyrie dan si MC yang tidak ingin bekerja di bawahnya memutuskan untuk berpetualang solo
Dia ingin mempunyai job 2 tipe yaitu penjaga belakang rearguard dan garda depan vanguard namun pada saat itu dia hanya bisa nulis penjaga belakang atau rearguard

 Post Views 21","Adventure, Fantasy, Isekai","Adventure, Fantasy",-,7.8,https://komikcast.cz/wp-content/uploads/2019/06/2131gfdgdfg.jpg?w=225&q=50,"Nov 10, 2017"
A Neat and Pretty Girl at My New School Is a Childhood Friend Who I Used To Play With Thinking She Was a Boy,"Tenkosaki, Tenkou-saki no Seiso Karen na Bishoujo ga, Mukashi Danshi to Omotte Issho ni Asonda Osananajimi datta Ken, The Neat and Pretty Girl at My New School Is a Childhood Friend Who I Used To Play With Thinking She Was a Boy., 転校先の清楚可憐な美少女が、昔男子と思って一緒に遊んだ幼馴染だった件",Manga,"Aku bertemu kembali dengan teman masa kecilku Dan kini dia telah menjadi gadis yang sangat cantik dan elegan
Lama tak bertemu Hayato
Dia Haruki kan
Dulu aku sering main lumpur di pedesaan dengan teman masa kecilku Dan saat bertemu dengannya lagi aku sama sekali tidak melihat sisa jejak pemuda nakal yang aku kenal dulu
Hanya di depanku dia melempar mantelnya dan bersikap tidak sopan sama seperti yang dia lakukan saat kecil dulu Jarak diantara Aku dan Dia sama sekali tidak berubah

 Post Views 38","Comedy, Romance, School Life",Hibariyu,-,7.88,https://komikcast.cz/wp-content/uploads/2024/01/tks2342324-e1706182109100.jpg?w=225&q=50,2021
Kimi to Tsuzuru Utakata,Ephemeral Spelling With You Transient Spelling With You 君と綴るうたかた,Manga,"Shizuku Hoshikawa seorang gadis SMA yang hidup menghindari kontak dengan orangorang menulis sebuah novel yang secara tidak sengaja dibaca oleh teman sekelasnya Kaori Asaka
Dia menyukainya tetapi mengetahui bahwa Hoshikawa tidak berencana untuk menulis lagi karena kurangnya ide yang akhirnya dia katakan Ayo kita mulai pacaran kamu dan aku Kamu bisa menulis cerita tentang cinta kita sendiri

 Post Views 12","Romance, Shoujo Ai, Slice of Life",Yuama,-,7.0,https://komikcast.cz/wp-content/uploads/2022/01/336adw56e.jpg?w=225&q=50,2021
The Iron-Blooded Necromancer Has Returned,철혈의 네크로맨서가 귀환했다,Manhwa,"Satusatunya kerabat darahnya adik lakilakinya meninggal
Kita akan pergi ke Bumi

 Post Views 83","Action, Fantasy",Bisso,-,7.0,https://komikcast.cz/wp-content/uploads/2023/07/iron.jpg?w=225&q=50,2023
"Maou-sama, Retry! R",魔王様、リトライ! R,Manga,"Komik ini S2 dari manga yang judul nya Maousama Retry
kelanjutan dari yg kemarin kan berhenti sesuai anime

 Post Views 24","Action, Adventure, Comedy, Fantasy, Isekai","Kanzaki Kurone, Minotake Amaru",-,7.9,https://komikcast.cz/wp-content/uploads/2020/10/55471-e1602495468578.jpg?w=225&q=50,2020
Please Get Out Of My Household,Get Out of My House Please Get Out of My Clan Family Please Get Out of My Household 家門から出ていってください 내 가문에서 꺼져 주세요,Manga,"Mengapa orang sepertimu harus dilahirkan di rumahku Kau mempermalukan Keluarga Closieux dasar memalukan kau tidak berguna Semua itu adalah katakata yang ditujukan pada Guinadella Clochel gadis muda yang pada usia hampir 11 tahun ditinggalkan oleh keluarganya dan dibunuh hmm tidak Sebaliknya dia berpikir bahwa nyawanya telah diambil Mereka musuh Tidak disangka mereka akan menindas dan mencoba membunuh anak yang lemah hanya karena dia tidak punya bakat kata leluhur mage agung legendaris di masa lalu sambil merasuki tubuh gadis yang sekarat Ini adalah kisah tentang seorang mage hebat yang mendapatkan kembali kekuatannya untuk menghakimi keluarga yang busuk dan seorang gadis muda yang luka emosionalnya disembuhkan dengan bantuan mage itu tentang ikatan abadi yang menghubungkan mereka seolah tertarik satu sama lain Balas dendam seorang gadis baik hati terhadap keluarganya dimulai sekarang

 Post Views 16","Drama, Fantasy, Romance, Shoujo",saryong,-,7.0,https://komikcast.cz/wp-content/uploads/2024/04/2d16aw54e.jpg?w=225&q=50,2024
"“Shop” Skill Sae Areba, Dungeon-ka Shita Sekai Demo Rakushou da","""ショップ"" スキルさえあれば、ダンジョン化した世界でも楽勝だ ～迫害された少年の最強ざまぁライフ～",Manga,"Dengan keterampilan dan semua alat serta senjata ini akulah yang terkuat di dunia ini






 Post Views 19","Action, Adventure, Drama, Fantasy, Harem, Shounen, Supernatural",Sui TOMOTO,-,7.0,https://komikcast.cz/wp-content/uploads/2023/02/ssa5325152523-e1675696869239.jpg?w=225&q=50,?
Shikisaki Shimai wa Abakaretai,四季崎姉妹はあばかれたい,Manga,"Yamada Tarou adalah seorang detektif terkenal yang sudah banyak memecahkan kasuskasus sulit pada suatu hari dalam perjalanannya menuju kantor tempat ia bekerja dia mengalami suatu insiden kecelakaan yang membuat nyawanya melayang namun alangkah terkejutnya dia saat sudah berada dalam tubuh seorang bocah 14 tahun bernama Shikisaki Tsukushi Bocah itu memiliki 3 orang saudara perempuan cantik yang ternyata menyimpan rahasia besar di balik suatu kasus pembunuhan Akankah Yamada yang berada dalam tubuh Bocah itu dapat mengungkap kebenarannya

 Post Views 29","Comedy, Ecchi, Mystery, Seinen, Supernatural, Thriller",ASAKURA Ryousuke,-,7.74,https://komikcast.cz/wp-content/uploads/2023/03/9784088925714-copy.jpg?w=225&q=50,2021
Binetsu Kuukan,"微熱空間, Feverish Atmosphere, Slight Fever Space",Manga,"Ibu dari Akasegawa Naoya menikah kembali dan itu membuatnya mendapat seorang kakak perempuan bernama Amane Gadis yang bersekolah di SMA Khusus Putri Kasugano tersebut memang terlihat cantik dan elegan tapi dia mungkin tidak seperti yang disangka oleh Naoya sebelumnya
 

 Post Views 16","Comedy, Josei, Romance",Ume Aoki (APRICOT+),-,7.01,https://komikcast.cz/wp-content/uploads/2020/06/11453v3-e1596901532710.jpg?w=225&q=50,"Feb 28, 2014"
Mannen D-rank No Chuunen Boukensha Yotta Ikioi De Densetsu No Ken Wo Hikkonuku,万年Dランクの中年冒険者、酔った勢いで伝説の剣を引っこ抜く,Manga,"Manga Mannen Drank No Chuunen Boukensha Yotta Ikioi De Densetsu No Ken Wo Hikkonuku menceritakan Seorang pria tua bernama Lucas yang merupakan petualang rank D berhasil menarik pedang legendaris yang katanya hanya bisa ditarik oleh pahlawan legendaris Pedang tersebut memberi tahu dia bahwa dia adalah yang terpilih sebagai pahlawan Dia diberi kemudaan dan dimulailah petualangan dia untuk membasmi kejahatan dan membentuk haremnya

 Post Views 25","Action, Comedy, Ecchi, Fantasy, Harem, Seinen",KUZU Shichio,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/BT000059544900400401-e1609665841326.jpg?w=225&q=50,2018
Living In This World With Cut & Paste,Cut & Paste de Kono Sekai o Ikiteiku,Manga,"Dunia di mana Dewa akan memberikan kemampuan yang disebut skill bagi mereka yang sudah cukup umur Sang protagonis dianugerahi dengan dua skill yang dia gunakan untuk menjadi pahlawan


 Post Views 36","Adventure, Ecchi, Fantasy, Romance, Slice of Life","Sakuya, Katou Kouki",-,7.9,https://komikcast.cz/wp-content/uploads/2022/09/lwc327723423-e1662430043949.jpg?w=225&q=50,2018
I Used to Be a Boss,보스였음,Manhwa,"Baphomet bos dari Tower of Abyss menunggu Hunter yang kuat yang mampu bertarung dengan alasan yang sama melawannya Ketika dia bosan dengan pertempuran yang berulangulang dia mulai tertarik pada dunia manusia karena piala yang dia peroleh dari para Hunter yang mati Pada saat yang sama dia semakin terpesona oleh keberadaan manusia ketika Hunter kuat yang selalu dia dambakan muncul di hadapannya Pada akhirnya Baphomet mencoba menjadi manusia sendiri

 Post Views 59","Action, Fantasy, Seinen, Tragedy",Lucks,-,7.0,https://komikcast.cz/wp-content/uploads/2023/06/pgjngu4ngisni04ngsoinergse4sdfas.jpg?w=225&q=50,2022
Thrud: Broken Heaven,斯露德：阐释工坊外,Manhua,"Siapa aku
Aku ini apa
Kenapa aku adas disini
Gadis Rune yang terlahir dari pohon dunia datang ke dunia yang penuh bencana ini untuk mencari makna hidup
Persahabatan ikatan kebahagiaan kesedihan dalam rangkaian emosi yang berkaitan gadis itu secara bertahap memiliki jawabannya sendiri
Tapi dia tidak tahu kalau jawaban yang dia cari adalah racun yang fatal bagi dirinya






 Post Views 8","Drama, Fantasy, Shounen",爱豆喵工作室,-,7.0,https://komikcast.cz/wp-content/uploads/2023/10/tbh26523423-e1696163147657.jpg?w=225&q=50,2023
Warring States,"Warring States Of A Millenia, 战国千年",Manhua,"Si MC main game tiba2 di dipindahkan ke tempat antah berantah alias dia jaman jadul begitulah seperti biasa ISEKAI semacam savage yang tibatiba OP didunia isekainya

 Post Views 12","Action, Adventure, Fantasy, Isekai, Martial Arts",Times Man Wang,-,7.0,https://komikcast.cz/wp-content/uploads/2018/09/30032fasef23fkadf.jpg?w=225&q=50,2018
Bloodhound’s Regression Instinct,"The Return Instinct of the Hunting Dog, 사냥개의 회귀본능",Manhwa,"Yan sang protagonis dicuci otak oleh kaisar dan hidup sebagai bonekanya Setelah mengetahui dia dipermainkan oleh kaisar dia berencana untuk membalas dendam namun pingsan karena kekuatan kaisar Dia pikir dia telah mati tetapi ketika dia bangun dia menyadari bahwa dia telah mengalami kemunduran ke saat dia masih menjadi anggota baru Entah untuk membalas dendam pada kaisar atau mencari keluarganya Pilihan ada di tangannya

 Post Views 22","Action, Adventure, Drama, Fantasy, Martial Arts, Seinen","Acro (Author), Studio W (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2023/11/br642523423-e1700792931198.jpg?w=225&q=50,2023
The New Gate,THE NEW GATE,Manga,"THE NEW GATE sebuah game online yang telah berubah menjadi permainan kematian kini melepaskan puluhan ribu pemain yang telah diseret ke dalamnya berkat upaya dari Shin salah satu pemain tertua Tapi setelah ia mengalahkan bos terakhir dan membebaskan semua orang ia ditelan oleh cahaya aneh dan menemukan dirinya dalam dunia game 500 tahun di masa depan
 

 Post Views 70","Action, Adventure, Comedy, Drama, Fantasy, Isekai, Magic, Seinen","Kazanami, Shinogi (Story), Miwa, Yoshiyuki (Art)",-,8.24,https://komikcast.cz/wp-content/uploads/2023/04/tng624513423-e1681639101403.jpg?w=225&q=50,"Nov 11, 2014"
Ulzzang Generation,"Appearance Generation, Attraction Generation, Looks Generation, Generation of Looks, King of Looks",Manhwa,"Cerita tentang sebuah generasi yang dipenuhi romansa dan kekacauan

 Post Views 13","Action, Drama, Thriller","PTJ Manhwa Company, The Story of a Man",-,7.0,https://komikcast.cz/wp-content/uploads/2023/07/ulzzang.jpg?w=225&q=50,2023
Star Martial God Technique,星武神诀,Manhua,"Di seluruh dunia ada meletakkan dua belas jalur untuk mendaki menara Dewa dan dalam legenda dua belas Ulasan jalur ini mengarah ke jalan legendaris keabadian Namun Ulasan jalur ini di Menara Dewa terlalu lama tanpa akhir Pada zaman dahulu pernah ada banyak jenis seni bela diri sayangnya dunia mengalami perubahan yang mengerikan dan hanya tiga yang tersisa Flame Naga dan Seni Bela Diri Bintang Generasi ahli Ulasan tiga seni bela diri mencari jalan keabadian Seorang praktisi Bintang Seni Bela Diri perjalanannya seumur hidup berencana untuk Menjadi Dewa tertinggi
 

 Post Views 51","Action, Adventure, Drama, Fantasy, Harem, Martial Arts, Romance, Seinen, Supernatural, Webtoons",Mad Snail,-,8.0,https://komikcast.cz/wp-content/uploads/2023/03/92888290-1aa6-41b5-bb37-31dbd20ba725.jpg?w=225&q=50,2016
Shadows House,"Shadows House (Official Colored), シャドーハウス",Manga,"Bangsawan bayangan tak berwajah yang tinggal di sebuah rumah besar dihadiri oleh boneka hidup yang menghabiskan sebagian besar waktu mereka membersihkan jelaga yang dipancarkan oleh tuan misterius mereka tanpa henti
Ikuti kisah Emilyko boneka hidup yang muda dan ceria saat dia mempelajari tugasnya sebagai pelayan Kate Shadowsama Bahaya dan rahasia gelap apa yang akan dia dan Kate hadapi karena mereka menjadi lebih terlibat dalam cara kerja masyarakat bayangbayang

 Post Views 20","Fantasy, Mystery, Seinen, Slice of Life, Supernatural",Soumatou,-,7.0,https://komikcast.cz/wp-content/uploads/2022/12/sd26323432-e1672324687268.jpg?w=225&q=50,?
Vagabond,"Бродяга, バガボンド, 浪客行",Manga,"Sinopsis Pada awalnya Shimmen Takezo dan Matahachi pergi ke Sekigahara dan berperang di sana Sayangnya pihak yang mereka bela kalah dan mereka menjadi buronan Mereka lalu melarikan diri dan bertemu seorang janda bernama Oko dan putrinya Mereka lalu diserang oleh sekelompok bandit pimpinan Tsujikaze Tenma Setelah membereskan bandit dan hendak pulang Matahachi malah kabur bersama Oko meninggalkan Takezo sendirian pulang ke Miyamoto Takezo lalu pulang ke Miyamoto tetapi ibu dari Matahachi tidak mempercayai cerita Takezo dan menjebaknya Takezo kemudian menjadi buronan dan melarikan diri ke gunung Takezo akhirnya berhasil ditangkap oleh Otsu teman kecilnya dan seorang rahib konyol bernama Takuan Soho Takuan urung menghukum mati Takezo Dia malah memberi identitas baru pada Takezo sekarang Takezo berganti nama yang akan menjadi nama salah satu legenda samurai paling terkenal di Jepang Miyamoto Musashi

 Post Views 26","Action, Adventure, Drama, Historical, Martial Arts, Mature, Psychological, Seinen",INOUE Takehiko,-,7.9,https://komikcast.cz/wp-content/uploads/2019/09/1551271551Vagabondi190116.jpg?w=225&q=50,2018
Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakattan daga,I did not need something like skills as an unemployed hero,Manga,"Classes diberikan pada usia 10 tahun dan ada atau tidak adanya skill sangat mempengaruhi kehidupan Arel putra Sword Princess Fara dan Magic King Leon telah dicap sebagai Tanpa Kelas  tapi bahkan tanpa Job atau Skill Arel yakin ia dapat bertahan melalui usahanya

 Post Views 40","Action, Adventure, Fantasy","Shichio Kuzu, Yumehito Ueda",-,8.0,https://komikcast.cz/wp-content/uploads/2021/11/mnr68262323425-e1638921946125.jpg?w=225&q=50,2019
My Path to Killing God in Otherworld,-,Manhua,"Chen Zhiliao seorang siswa jenius yang juga ahli kendo tersambar petir saat mengejar gadis pujaannya ke dalam game Hingga ia tidak bisa log out
Hanya demi bertahan di dalam game ia bahkan tak menyangka bakal langsung berhadapan dengan boss
Akankah player Chen Zhiliao kalah lalu game berakhir Atau sanggupkah dia mengalahkan boss tersebut

 Post Views 57","Action, Fantasy, Game, Isekai",Neoman,-,8.01,https://komikcast.cz/wp-content/uploads/2022/05/My-Path-Killing-Gods-e1653187660468.jpg?w=225&q=50,2021
Jako ni wa Kaji ga Oniaida www to Iwareta Kaji Level 9999 no Ore,"“Jako ni wa Kaji ga Oniaida www” to Iwareta Kaji Level 9999 no Ore, Tsuihousareta no de Boukensha ni Tenshoku suru – Saikyou de Musou Shinagara Guild de Tanoshiku Kurashimasu , Al-Masih Ad Danzell,「雑魚には鍛冶がお似合いだwww」と言われた鍛冶レベル9999の俺、追放されたので冒険者に転職する, 「雑魚には鍛冶がお似合いだwww」と言われた鍛冶レベル9999の俺、追放されたので冒険者に転職する ～最強武器で無双しながらギルドで楽しく暮らします～",Manga,"Makina seorang pandai besi yang bekerja di guild terkenal Silver Wings dikeluarkan dari guildnya Alasannya Anggota serikat yang tidak menghargai senjata mereka percaya bahwa membelinya lebih hemat biaya daripada menggunakan jasanya Bingung dan tidak yakin dengan masa depannya Makina menerima undangan dari teman masa kecil sekaligus petualangnya Aria Dia bergabung dengan guild Aria Rainbow Butterflies Di sinilah bakat pandai besi Makina benarbenar bersinar Dengan senjatanya di tangan anggota guild mereka secara kolektif bangkit menjadi yang terkuat

 Post Views 15","Action, Adventure, Comedy, Fantasy, Harem, Seinen",HARIYA Keita,-,7.0,https://komikcast.cz/wp-content/uploads/2023/11/adadfafgawe.jpg?w=225&q=50,2023
Furious Storm Martial Arts (Tyranny of the Gale),"Gale Fist Techniques,질풍패도",,"Satu Atuhor Dengan Komik Reincarnated of God Of War Konflik dalam Kultus Iblis Utara yang berakhir tanpa berlangsung selama setengah tahun Meski diakhiri dengan kemenangan Dunia Bela Diri Pusat dalam prosesnya Klan Paeri mengalami kehancuran dahsyat di tangan Pemuja Iblis Setelah kehilangan kedua orang tua dan saudara kandungnya Baek Rigang satusatunya yang selamat hanya mempunyai satu tujuan dalam pikirannya penghancuran total Jalan Setan Mado

 Post Views 23","Action, Adventure, Fantasy, Martial Arts, Shounen",codezero,-,7.0,https://komikcast.cz/wp-content/uploads/2023/09/furious.png?w=225&q=50,2023
Sokuochi Mayuri-chan (Serialization),そくオチまゆりちゃん,Manga,"Mayurichan suka menggoda teman masa kecilnya tapi dia tidak tahan jika dia mencoba sesuatu kembali
Ini Adalah Versi Serializationnya Dan Lebih Lengkap Dari Versi Sebelumnya Bahkan Chapter Nya Pun Lebih Banyak

 Post Views 17","Comedy, Ecchi, Romance, Slice of Life","Suaru, Hajime (Story & Art)",-,7.11,https://komikcast.cz/wp-content/uploads/2024/04/smm6325232-e1713867643326.jpg?w=225&q=50,2019
TS Eiseihei-san no Senjou Nikki,Genderswapped Medic's Battlefield Diary,Manga,"Seorang mantan gamer pro bergenre FPS  bereinkarnasi di dunia fantasi yang penuh dengan sihir Hanya untuk mengetahui bahwa yang menyambutnya bukanlah pemandangan dari mimpinya melainkan medan perang berlumpur penuh dengan peluru yang beterbangan kesana kemari Apalagi dia sekarang adalah gadis yatim piatu bernama Touri Noel
Setelah bakatnya dalam sihir penyembuhan ditemukan dia memutuskan untuk menjadi sukarelawan di tentara sebagai petugas medis kelas dua semuanya untuk mengumpulkan uang bagi panti asuhan tempat dia dilahirkan dan dibesarkan Namun tanpa mendapatkan pelatihan sihir dia dimasukkan ke dalam pasukan penyerang berulang kali bertempur di medan perang paling kejam di Front Barat
Misi yang diberikan kepadanya adalah menjadi petugas medis pribadi jagoan garis depan Garback dan tidak membiarkannya mati dengan cara apa pun Tapi dia ternyata adalah komandan terburuk yang akan berusaha mendapatkan hasil apapun resikonya bahkan jika itu berarti kematian bawahannya
Di medan perang terperosok dalam perintah dan kekerasan yang tidak masuk akal pertempuran sengit Touri untuk bertahan hidup terus berlanjut

 Post Views 16","Action, Drama, Fantasy, Gender Bender, Isekai, Magic, Military, Reincarnation, Shounen",Masaki Tama,-,7.0,https://komikcast.cz/wp-content/uploads/2023/10/614d6aw54e684.jpg?w=225&q=50,2023
Hikikomori no Ore ga Kawaii Guild Master ni Sewa wo Yakaremakuttatte Betsu ni Ii darou?,ひきこもりの俺がかわいいギルドマスターに世話を焼かれまくったって別にいいだろう?,Manga,"Menceritakan anak bangsawan yang diusir ayahnya dan kemudian menjadi seorang ketua guild kecil bersama harem lolinya

 Post Views 21","Action, Comedy, Ecchi, Fantasy, Harem, Romance",Nimoshi,-,7.44,https://komikcast.cz/wp-content/uploads/2022/03/nansosh2-e1648300324160.jpeg?w=225&q=50,2022
Juujika no Rokunin,十字架のろくにん,Manga,"Pada suatu hari ada seseorang bernama Shin Uruma Dia adalah murid kelas 6 SD yang dijuluki Tubuh Percobaan A oleh kelima teman sekelasnya Dia pun dihajar atau pun bully dengan parah bagaikan siksaan di neraka Shin hanya merasa kedamaian dikala bersama adiknya yang mencintainya dan orang tuanya yang melindunginya Sampai kelima monster itu membunuh keluarganya
Saat dia kehilangan segalanya dan menghadapi neraka sesungguhnya hasrat gelap lahir di benaknya Dia pun bertekad mengalahkan kelima orang yang dianggapnya monster itu dan demi membunuh kelima orang yang tidak berperi kemanusian itu dia rela membuang rasa kemanusiaannya Akhirnya dia terlahir kembali di bawah latihan kakeknya mantan anggota unit rahasia selama perang dunia kedua Sekarang 4 tahun kemudian dia datang di depan musuh bebuyutannya Tentunya Shin tidak akan membiarkan siapa pun menghalangi misi bala dendamnya apakah bisa
Saksikan dengan membaca di komikcastcom untuk mengetahui kelanjutannya bukan yang lain
 

 Post Views 73","Drama, Mature, Psychological, Shounen, Thriller",Nakatake Shiryuu,-,7.8,https://komikcast.cz/wp-content/uploads/2022/12/04893604-7bf0-4f8a-908a-a9d480c56914.jpg?w=225&q=50,"Aug 19, 2020"
Kimitte Watashi no Koto Suki Nandesho?,きみって私のこと好きなんでしょ？,Manga,"Hei Kuroyakun apakah kamu menyukaiku
Bagaimana kamu tahu
Cinta tak berbalas Sungguh memalukan bagi Kuroya
Pihak lainnya adalah Kasumi Shiramori seorang senior di klub sastra dan seorang gadis yang sangat cantik
Kemudian  Ingin mencoba berkencan denganku dulu
Tidak mungkin ada hubungan di benak keduanya 

 Post Views 29","Comedy, Romance",NOZOMI Kouta,-,7.0,https://komikcast.cz/wp-content/uploads/2023/07/98g0udjsaimofawha38gniadsdga3a.jpg?w=225&q=50,2023
Rebirth Of The Urban Immortal Cultivator,,Manhua,"Chen Fanyu meninggal di tengah kesengsaraan ilahi setelah mencapai puncak dunia kultivasi dalam waktu kurang dari 500 tahun Entah bagaimana terlepas dari kehilangan basis kultivasinya ia dapat kembali ke masa mudanya sebagai mahasiswa yang tinggal di Bumi Dia memutuskan untuk sekali lagi menapaki jalan menuju keabadian dipersenjatai dengan pengetahuan yang telah dia kumpulkan di kehidupan masa lalunya untuk menimpa kesalahan masa lalunya menghilangkan penyesalannya yang tersisa dan menetapkan fondasi spiritual yang kuat yang akan menjamin keberhasilan dalam upayanya yang tak terelakkan untuk sekali lagi naik ke bidang keberadaan lain

 Post Views 90","Drama, Magic, School Life, Seinen, Supernatural",Shiu jianshen,-,8.22,https://komikcast.cz/wp-content/uploads/2022/07/rotu762352323-e1656913062334.jpg?w=225&q=50,2018
Stuck in the Tower,"Trapped in the Tower, 탑에 갇혀 고인물",Manhwa,"Sebuah dunia di mana Gate terbuka dan monster didalamnya Hyunsoo sangat ingin memasuki Tower dan Menjadi Hunter Namun pada kenyataannya ia malah menjadi porter dan tameng daging dari Hunter Kelas E Dia dimanfaatkan oleh para Hunter ini sampai kematiannya saat dia berpikir bahwa dirinya sudah mati dia dipanggil ke Tower dan dihidupkan kembali dari kematian lalu mulai memanjat Tower untuk menjadi Hunter yang dia inginkan

 Post Views 26","Action, Drama, Fantasy, Shounen","Mustard Sauce San (산) (Author), Kim Seong-il (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2022/11/sit326234323-e1668006947457.jpg?w=225&q=50,2022
Martial God Asura,修罗武神,Manhua,"Suatu malam fenomena misterius yang tidak dapat dijelaskan terjadi di sembilan provinsi Lima tahun kemudian Chu Feng murid luar biasa dari sekolah Azure Dragon membangunkan salah satu dari sembilan binatang petir misterius Dan menemukan telur yang tersegel di dalam dirinya

 Post Views 68","Action, Adventure, Fantasy, Harem, Romance",修罗武神,-,8.01,https://komikcast.cz/wp-content/uploads/2022/05/mga723524423-e1651824993177.jpg?w=225&q=50,2020
Yaoguai Mingdan,Monster List,Manhua,"Sebuah penggoda foxy Sebuah aneh setan pohon berkabut Seorang gadis dengan kekuatan dewi Xianjia Tertangkap antara perempuan merupakan prestasi di dalamnya sendiri tapi pahlawan kita Feng Xi harus berjuang untuk melindungi perdamaian dan menyelamatkan dunia
 

 Post Views 22","Action, Comedy, Ecchi, Fantasy, Romance, Seinen, Supernatural",Tang Renjia,-,7.2,https://komikcast.cz/wp-content/uploads/2023/03/hy27s-1bssdai-shh882.jpg?w=225&q=50,2015
I Have a Mansion In The Post-Apocalyptic World,我在末世有套房,Manhua,"Reruntuhan membentang melintasi daratan dalam kiamat setelah perang nuklir
Jika Anda tidak sengaja selamat di gurun maka Anda harus siap menghadapi kelaparan tanpa akhir bahaya tanpa henti zombie gila di malam hari dan makhluk mutan aneh yang muncul akibat dari radiasi konstan

 Post Views 49","Action, Comedy, Ecchi, Romance",Min Man Tian Xia,-,7.5,https://komikcast.cz/wp-content/uploads/2023/07/mansion.png?w=225&q=50,2018
