title,alt_title,type,description,genre,author,artist,rate,image,released
Supreme Demon Return,"Demon Road Supreme, 妖道至尊之妖皇归来",Manhua,"Ketika seorang remaja manusia memiliki kemampuan ras iblis dia dapat menarik perhatian wanita cantik menerima hewan peliharaan yang lucu dan memulai jalan menuju raja iblis terkuat tak terkalahkan

 Post Views 8","Action, Adventure, Fantasy, Harem, Martial Arts",Le You Yinghua,-,7.9,https://komikcast.cz/wp-content/uploads/2020/11/sda9213ewsad.jpg?w=225&q=50,2020
The Founder,-,Manhwa,"Pada 1970an yang menceritakan tentang kisah pembunuh bayaran di tahun itu membuka perusahaan peleburan besi sebagai kedok untuk menutupi sisi gelap dari mereka sejauh mana kisah para dalang mafia di tahun itu

 Post Views 7","Action, Drama",-,-,7.0,?w=225&q=50,2022
Okitara Onnanoko no Karada ni Natteta Hanashi,"История о том, как я проснулся в теле девушки",Manga,Post Views 11,"Gender Bender, One-Shot, Slice of Life",Hikawa79,-,7.45,?w=225&q=50,2022
The Story of Medusa Falling From The Ceiling,天井からメデューサが降ってくる話,Manga,Post Views 5,"Romance, Slice of Life",Hujino Sora,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/tsomf100422.png?w=225&q=50,2022
"Itsuka, Onii-chan no Oyomesan ni…","Someday, I'll be big brother's wife..., いつか、お兄ちゃんのお嫁さんに…",Manga,"Suatu hari di taman Karin dan pacarnya Aki bertemu untuk merayakan Aki masuk SMA

 Post Views 5","Gender Bender, One-Shot","Ryujin (Author), Kanmuri (Artist)",-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/iono0904222.jpg?w=225&q=50,2022
Deatte 5 Byou de Battle,"Battle in 5 Seconds After Meeting, 出会って5秒でバトル",Manga,"Itu hanya pagi yang biasa
Akira Shiroyanagi seorang siswa sekolah menengah yang menyukai permainan dan Konpeito Japanese sweets tibatiba diseret ke medan perang oleh seorang gadis misterius yang menyebut dirinya Mion Para peserta diberitahu bahwa mereka dihapus dari daftar keluarga terlibat dalam percobaan dan memperoleh kekuatan tertentu
Akira bertekad untuk memenangkan permainan dengan kekuatan barunya dan menghancurkan organisasi Dipersenjatai dengan kekuatan yang tidak diharapkan oleh siapa pun dan keterampilan otaknya periode baru pertempuran intelijen dimulai

 Post Views 15","Action, Drama, Shounen, Super Power, Supernatural","Pierre, Yoshio (Art), Harawata, Saizou (Story)",-,7.39,https://komikcast.cz/wp-content/uploads/2019/07/185913l-e1564355852239.jpg?w=225&q=50,"Aug 11, 2015"
The Age of Genes,Era of Genes,Manhua,"Para elien luar angkasa menginvasi bumi dan umat manusia melawan dengan seluruh kekuatan mereka sebagai imbalan untuk masa damai yang singkat Untuk melawan peradaban luar angkasa untuk waktu yang lama manusia mulai menyuntikkan obatobatan genetik untuk membangkitkan kekuatan super mereka semua orang berevolusi dan era genetika secara resmi dibuka Protagonis Xu Tui secara resmi menjadi anggota Pembebas Gen setelah menyuntikkan obat genetik tetapi dia tidak tahu apa kemampuannya dan pada saat yang sama musuh berbahaya mendekat 

 Post Views 6","Fantasy, Sci-Fi",,-,7.9,https://komikcast.cz/wp-content/uploads/2022/03/eragens-e1648269333393.jpg?w=225&q=50,2022
Gleipnir,グレイプニル,Manga,"Shuuichi Kagaya bukanlah manusia biasa Dia memiliki penciuman yang tajam dan dapat berubah menjadi monster yang menyeramkan tapi ia tidak menyadarinya Tibatiba ada gadis muncul untuk meminjam kekuatannya Bagaimanakah ceritanya mari kita simak Bersama
 

 Post Views 13","Action, Ecchi, Mature, Mystery, Seinen, Supernatural","Takeda, Sun (Story & Art)",-,7.07,https://komikcast.cz/wp-content/uploads/2020/04/f1dfaaf6a5fd88v3-e1587408681258.jpg?w=225&q=50,"Oct 6, 2015"
My Office Noona’s Story,The Story About My Office Noona 오피스 누나 이야기,Manhwa,"Ahn adalah wanita yang dewasa dan menarik yang kutemui di perusahaanku bagian Task Force Bijaksana dan perhatian itulah yang membuatku terpikat olehnya Namun dia juga merupakan seorang wanita dengan satu anak




 Post Views 9",Romance,KIM Jane,-,7.55,https://komikcast.cz/wp-content/uploads/2021/09/mon52435712246-e1632235153749.jpg?w=225&q=50,2021
Akane Banashi,Akane Story,Manga,"Rakugobentuk akhir dari mendongeng di mana segala sesuatu dalam sebuah cerita diekspresikan hanya dengan tubuh dan katakata Anda Shinta dan putrinya Akane telah tergoda oleh bentuk hiburan klasik yang indah ini Setelah mengamati ayahnya berusaha keras untuk lulus ujian shinuchi rakugo Akane akan mengambil langkahnya sendiri ke dunia yang unik ini

 Post Views 5","Comedy, Drama, Shounen",Yuki Suenaga,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/sdasdasdasdasdas.jpg?w=225&q=50,?
Saikyou Fuhai no Shinkentsukai (The Invincible Undefeated Divine Sword Master),最強不敗の神剣使い,Manga,"Ditakdirkan sebagai pengguna pedang suci dia adalah seorang warrior yang tak terkalahkan Licht Estark adalah putra yang tidak diinginkan dari keluarga bangwasan kelas atas Licth pria yang dianggap tidak kompeten oleh orangorang sekitarnya ternyata adalah orang yang mempunyai bakat alami untuk menarik pedang suci yang legendaris Dengan bakatnya yang luar biasa dan kemampuan berpedang yang tak terkalahkan dia bangkit untuk membangun kehormatannya

 Post Views 16","Action, Fantasy, Harem, Romance",Hata Ryousuke,-,7.0,?w=225&q=50,2021
Momoiro Ome-chen,Pink WoMan ★ Change,Manga,Post Views 12,"Comedy, Gender Bender, School Life",Souda Momo,-,6.9,?w=225&q=50,2022
Koi to Shinzou,"Liebe & Herz (German), Love and Heart, 恋と心臓, 恋与心脏",Manga,"Mahasiswa baru Yo Yagisawa sebenarnya memiliki banyak masalah Tetapi ketika orang asing memperkenalkan dirinya sebagai teman masa kecilnya dan tinggal bersamanya hirukpikuk benarbenar dimulai Tibatiba halhal yang paling menyeramkan mulai terjadi di sekelilingnya Siapa orang ini dan apakah Yo dalam bahaya

 Post Views 9","Comedy, Mystery, Psychological, Romance, Shoujo",KAIDOU Chitose,-,7.0,https://komikcast.cz/wp-content/uploads/2021/08/1627824654-7207-i345688.jpg?w=225&q=50,2021
Manga OneShot Collections,Koleksi Manga,Manga,"Kumpulan Manga OneShot random dari berbagai Author

 Post Views 10",One-Shot,Various Author,-,8.0,https://komikcast.cz/wp-content/uploads/2017/01/Musuko_Cover.jpg?w=225&q=50,2023
Mamori Mama Wa o Yobi janai no!?~ Isekai Musuko Hankoki ~,まもりママはお喚びじゃないの!?〜異世界息子反抗記〜,Manga,"Berkisah tentang seorang anak yang terlempar kedunia lain bersama ibunya

 Post Views 10","Action, Adventure, Comedy, Fantasy, Isekai",,-,7.0,https://komikcast.cz/wp-content/uploads/2019/11/mamorisdssw2.jpg?w=225&q=50,2019
Jinjori Barai,"Jinjori Exorcism, Penyucian Jinjori, じんじょり祓い",Manga,"Ketika Takako yang baru menikah menemani suaminya ke kampung halamannya yang terpencil untuk pemakaman kakeknya dia tidak yakin apa yang harus dilakukan dengan kebiasaan aneh mereka

 Post Views 6","Gore, Horror",Uguisu Sachiko,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/06961a2c-4e8d-45fb-860d-297c77ba2db0.png?w=225&q=50,?
The Raven,,Manhua,"ia berubah menjadi burung gagak dan terbang kembali dari neraka dan mendarat di depan musuh lama

 Post Views 8",Adventure,Sushi Jun,-,7.9,https://komikcast.cz/wp-content/uploads/2020/05/001.jpg?w=225&q=50,2020
Danshiko ga kyo gakko ni!? Pinto hazure no nazo shojo!,Boys School becomes a Mixed-Sex School!? Mystery Girl Out of Focus!,Manga,"Sangat hmm

 Post Views 6","Gender Bender, Mystery, One-Shot, School Life","Mashiro Yuu, Kaneko Naoya",-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/dkg72351341-e1649208332108.jpeg?w=225&q=50,?
Supreme Martial Chef,武林第一厨师,Manhua,"Liu Xian koki Tiongkok nomor satu di dunia telah melakukan perjalanan ke dunia seni bela diri secara tidak sengaja Tidak ada konsep memasak di dunia ini dan setiap orang makan pil untuk makanan Liu Xian yang ahli kuliner akan melenturkan ototnya Namun yang menunggunya adalah satu demi satu permainan gadisgadis cantik yang rakus yang dipenjara Berkat orang Qi Tidak karena chef ini mengidap feminfobia

 Post Views 10","Comedy, Cooking, Harem, Martial Arts",Studio Idol Meow,-,7.0,https://komikcast.cz/wp-content/uploads/2021/01/sma1265371232413-e1611621356758.jpg?w=225&q=50,?
Roku de Nashi Majutsu Koushi to Kinki Kyouten,Akashic Records of the Bastard Magical Instructor,Manga,"Guren seorang guru paruh waktu di sekolah sihir Guren adalah tipe guru yang akan menuliskan belajar sendiri di papan tulis dan kemudian menggunakan jam pelajaran untuk tidur siang Salah seorang muridnya Sistina menjadi marah dan menantangnya berduel dan tumben protagonisnya kalah Namun bila ada insiden yang mengancam sekolah Guren dapat menunjukan dedikasi kuatnya untuk melindungi anak muridnya
 
 

 Post Views 11","Action, Comedy, Fantasy, Magic, Romance, School, Shounen","Hitsuji, Tarou (Story), Tsunemi, Aosa (Art)",-,7.68,https://komikcast.cz/wp-content/uploads/2016/12/002-2.jpg?w=225&q=50,"Mar 26, 2015"
Bokunchi no Maid-san Tachi!!,最新エピソード大好評配信中!!,Manga,"Berkisah tentang pelayan yang selalu menggoda tuannya Manga ini terimpirasi dari manga H

 Post Views 11","Ecchi, Harem, Romance",7zu7,-,7.2,https://komikcast.cz/wp-content/uploads/2021/07/a79638a74c30c746d6573b9c8e4a483b79b77297_720_1017_268578-e1625663748521.jpeg?w=225&q=50,2021
Zoo in the Dorm,,Manhua,"Ini awal tahun lagi di Mei Academy Lakilaki dan perempuan mahasiswa baru menjelajah ke dalam kehidupan dengan banyak kemungkinan menciptakan kisah humor dan kehidupan sekolah yang unik dari teman sekamar

 Post Views 4","Comedy, School Life, Slice of Life",Rou Song Bing,-,7.0,?w=225&q=50,2022
Return The Demon Goddess,废女妖神,Manhua,"Kekuatan iblis Iblis Putih Ular Zun menjadi liar pada hari pernikahannya dan kepala Ling Xiao membentuk formasi kekecewaan sembilan hari untuk mengepung Di bawah pedang kekasihnya Bai Youling meninggal dengan pil kebencian Ketika dia bangun lagi dia meminjam nama yang sama Wanita tua dari keluarga Bai dilahirkan kembali Dia ingin kehidupan baru untuk menyelidiki peristiwa tahun ini tetapi dia tidak ingin bertemu dengan pria tua itu lagi dan menjadi muridnya Saya berkata bahwa saya kejam dan tanpa ampun mengkultivasi temanteman sekolah saya Saya ingin melihat dengan baik ketika kebenaran terungkap ekspresi apa yang akan Anda sebut tuantuan yang penuh kebaikan dan hormat memiliki   Terutama Anda Xu Xiyuan tuanku yang baik ingin aku memaafkan kamu Mengapa Anda tidak memberi saya hidup Anda Cicipi juga rasa dikucilkan oleh kekasih Anda 

 Post Views 18","Action, Fantasy, Historical, Romance",,-,7.0,https://komikcast.cz/wp-content/uploads/2020/07/dsawoda2-e1595378792784.jpg?w=225&q=50,2020
"Tsuiho Saretanode, Ansatsu Ikka Jikiden no Kage Maho de Ojou no Goei Hajimemashita!","Tsuiho Saretanode, Ansatsu Ikka Jikiden no Kage Maho de Ojou no Goei Hajimemashita! Demo, Ansatsu Shananoni Hito wa Koroshitaku Arimasen, 追放されたので、暗殺一家直伝の影魔法で王女の護衛はじめました！　～でも、暗殺者なのに人は殺したくありません～",Manga,"Menceritakan tentang assassin yang diusir dari party pahlawan dan menjadi pengawal seorang putri Mungkin terdengar pasaran dan biasa saja tapi manga ini manga santai dan ceritanya menarik untuk diikuti karena mengandung wholesome Romcom Fantasy Manga yang bagus untuk dibaca ketika sedang letih

 Post Views 8","Action, Adventure, Fantasy, Romance",Tsugikuru,-,7.0,?w=225&q=50,2022
The Fallen TS Girl,,Manga,"Authors Twitter httpswwwpixivnetenusers22970036

 Post Views 6","Comedy, Ecchi, Gender Bender, Slice of Life",Fuyuki,-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/dasd3dsadagfaga.jpg?w=225&q=50,2020
The Melancholy Of A Trap,,Manga,"Seri 4koma yang berfokus pada Yohane Bonaventura

 Post Views 5","Comedy, Slice of Life",Hijihara Erubo,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/8ccdd3e1-e3d1-44d9-8cf2-c61e807f3a48.png?w=225&q=50,?
God Of Knowledge,"Scholarship War, Xué Shén Zhàn Zhēng, 学神战争",Manhua,"Suatu hari Lei Yiming bajingan sekolah tibatiba mendapatkan kekuatan super melihat jawaban atas pertanyaan dan mencapai skor lebih dari 700 dalam ujian tengah semester ia kemudian memperoleh kualifikasi untuk memasuki Akademi Elite yang bergengsi di propinsi Siapa sangka dia akan menjadi pencari nafkah Setelah memasuki akademi elit ia menemukan berbagai hal aneh Dia akhirnya menyadari bahwa semua mahasiswa di kampus ini sebenarnya memiliki kekuatan super Dan pertemuannya dengan gadis eksentrik Xiao Ling Xian membuatnya secara bertahap mengungkap kebenaran yang tersembunyi di balik akademi ini

 Post Views 5","Drama, Fantasy, Horror",点阅超能剧,-,7.0,https://komikcast.cz/wp-content/uploads/2022/03/jhsdkjfhjshdfjkshdf.jpg?w=225&q=50,?
First Time Gamer Mari-nee’s Leisurely? VRMMO Journal,,Manga,Post Views 5,"Action, Adventure, Fantasy",?,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/kajsdlkjaskdjlak-e1648984124170.jpg?w=225&q=50,?
My Recently Hired Maid Is Suspicious (Webcomic),"Saikin Yatotta Maid ga Ayashii, The Maid We Hired Recently is Suspicious, 最近雇ったメイドが怪しい",Manga,"Tuan Muda melangkah dengan hatihati karena pelayan barunya melakukan halhal untuknya yang membuatnya bingung dan tidak nyaman Apa yang direncanakan wanita menggoda ini   Apakah itu cinta 

 Post Views 9","Comedy, Slice of Life",KONBU Wakame,-,7.0,https://komikcast.cz/wp-content/uploads/2020/08/42620v1-e1613001666190.jpg?w=225&q=50,2019
A Guide to Proper Dating,바른연애 길잡이,Manhwa,"Perencana Bareum mungkin penuh tetapi satu hal yang sangat dia butuhkan dalam buku hariannya adalah kencan Ketika dia dibujuk untuk bergabung dengan klub pemrograman oleh rekan kerja panas temannya sepertinya ada harapan untuknya Tetapi apakah pengalamannya akan menyebabkan kejatuhannya Dan mengapa dia terus bertemu dengan temannya yang pemarah

 Post Views 8","Comedy, Romance, School Life, Shoujo, Slice of Life",Namsoo,-,7.0,https://komikcast.cz/wp-content/uploads/2021/08/agtpd156489456-e1627999796873.jpg?w=225&q=50,"Jul 15, 2018"
A True Martial World,-,Manhua,"Di dunia Seni Bela Diri yang luas dan liar peradaban seni bela diri masih dalam tahap awal Yi Yun secara tidak sengaja melakukan perjalanan dengan spar ungu yang dapat dengan cepat menyerap energi kultivasi Dengan kedatangannya legenda dunia Seni Bela Diri resmi dimulai

 Post Views 14","Action, Drama, Fantasy, Martial Arts, Shounen",阅文漫画,-,7.0,?w=225&q=50,2022
Shachiku OL to Akuma Shota,"The Corporate Slave OL and the Demon Shota, 社畜OLと悪魔ショタ, 社畜OL与恶魔正太",Manga,"Manga comedy onee x shota yg sangat wholesome oleh Shirano Akihiro

 Post Views 6","Comedy, Supernatural",Shirano Akihiro,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/sotas020422-e1648860975280.jpg?w=225&q=50,2020
First Dragon (Yuanlong),First Dragon,Manhua,"Seorang Pasukan Khusus bernama WangSheng terbawa ke Dunia YuanHun ketika melakukan latihan Disana dia dirasuki oleh ikan koi kecil yang merupakan Roh YuanHun yang dinilai sebagai sampah dan tidak berguna dan WangSheng pun menjadi orang cacat yang terkenal di Dunia YuanHun
WangSheng kemudian menggunakan pengetahuan baru yang dia pelajari di Dunia YuanHun untuk bertahan hidup dan bahkan berhasil menemukan cara untuk memperkuat Roh YuanHun miliknya yang tidak berguna itu
WangSheng pun memulai perjalanannya dalam dunia persilatan YuanHun yang kejam dan menerobos ke puncak tertinggi

 Post Views 12","Action, Romance",Yuanlong,-,7.9,https://komikcast.cz/wp-content/uploads/2020/04/firsdrafogn-e1586225351299.jpg?w=225&q=50,2020
Jijyou wo Shiranai Tenkousei ga Guigui Kuru,事情を知らない転校生がグイグイくる。,Manga,"Ini adalah cerita yang lucu tentang dua siswa sekolah dasar  siswa transfer kepala sekolah yang tegas Takada dan gadis yang suram yang menjadi sasaran pengganggu Nishimura

 Post Views 5","Comedy, Drama, Romance, School, Shounen","Kawamura, Taku (Story & Art)",-,7.0,https://komikcast.cz/wp-content/uploads/2019/01/31446v7.1-e1605405717498.jpg?w=225&q=50,"May 22, 2018"
Renchuu,Kiss Practice,Manga,"Kiss Practice

 Post Views 5","One-Shot, School Life, Yuri",Tono Desu,-,7.0,https://komikcast.cz/wp-content/uploads/2022/04/rc76235243232-e1648815050979.jpg?w=225&q=50,?
Isekai Tensei Shitara Aiken ga Saikyou ni Narimashita: Silver Fenrir to Ore ga Isekai Kurashi wo Hajimetara,-,Manga,"Takumi adalah pekerja kantoran yang kelelahan yang bekerja lembur hari demi hari Suatu hari ketika dia bangun dia menemukan dirinya berada di hutan yang dalam Dan ada serigala besar di depannya Apakah ini anjingku Leo Maltese Anjingnya berubah menjadi binatang iblis yang paling kuat Silver Fenrir dan kemampuan misterius weed cultivation diberikan kepada Takumi yang menjadi pemilik binatang iblis terkuat Silver Fenrir

 Post Views 10","Adventure, Comedy, Drama, Fantasy, Romance, Slice of Life",Hana Ichika,-,7.0,?w=225&q=50,2021
Aharen-san wa Hakarenai,"Aharen Is Indecipherable, 阿波連さんははかれない",Manga,"Dari penulis Denkigai no Honyasan dan Dansanjoshi datang sebuah film komedi pendek tentang Raidou dan teman jempolannya Aharensan yang memiliki masalah menentukan betapa dia harus berada di dekat orang lain Bangun dekat dan pribadi dengan gadis kecil yang pendiam tapi tak terduga itu Aharensan
 

 Post Views 10","Comedy, Romance, School, Shounen","Mizu, Asato (Story & Art)",-,7.61,https://komikcast.cz/wp-content/uploads/2021/11/ahs4624523423-e1637921018531.jpg?w=225&q=50,"Jan 29, 2017"
Genius Doctor Lee Moo-jin,,Manhwa,"Novel asli penulis populer Lee HaeNal telah terlahir kembali sebagai webtoonMoojin yang terkenal karena perkelahian di lingkungan itu secara tidak sengaja mendapatkan pisau bedah Dan menemukan Aculle dokter misterius di dalam pisau bedah Aku akan mengubahmu menjadi dokter Katakata ini darinya mengubah hidup Moojin 180 derajat Dengan bantuan Aculle Moojin yang tidak tahu pengobatan tradisional menyelamatkan nyawa di sekitarnya dan secara bertahap mengembangkan mimpinya untuk menjadi seorang dokter Oke  Mulai sekarang dan seterusnya tujuan saya adalah menjadi dokter yang jenius Bisakah Moojin yang merupakan anak bermasalah menjadi dokter sejati dengan bantuan Aculle dokter hantu yang jenius Drama fantasi medis tentang kehidupan Moojin dan kematian terungkap sekarang



 Post Views 14","Action, Adventure, Drama, Fantasy, Horror, Magic",김형사 이해날,-,7.2,https://komikcast.cz/wp-content/uploads/2021/02/61544v1-e1613907013523.jpg?w=225&q=50,2021
Koisuru Tenshi-chan,"Angel-chan In Love, 恋する天使ちゃん",Manga,"Malaikatchan jatuh cinta

 Post Views 7","Comedy, One-Shot, Supernatural, Yuri",U-temo,-,7.0,https://komikcast.cz/wp-content/uploads/2022/03/ktc724523223-e1648645535590.jpg?w=225&q=50,?
Kawaisugiru Danshi ga Ouchi de Matteimasu,"The Cutest Boy Is Waiting for Me at Home, かわいすぎる男子がお家で待っています, 완전 귀여운 남자가 집에서 기다리고 있습니다",Manga,"Reo adalah OL yang cerdas di tempat kerja tetapi otaku yang tidak terawat di rumah Jadi dia menawarkan temannya Haru untuk tinggal bersamanya tanpa uang sewa jika dia mau memasak membersihkan dan menjauhkan Reo dari hubungan yang buruk Akan sangat menyenangkan memiliki teman baik seperti Haru yang menyapanya dengan senyum manis dan makanan hangat saat dia pulang

 Post Views 6","Romance, Shoujo, Slice of Life",Takase Waka,-,7.0,https://komikcast.cz/wp-content/uploads/2022/01/kdsg060122.jpg?w=225&q=50,2019
Global Countdown to Life (Survival CountDown),,Manhua,"Enam belas tahun yang lalu Langit jatuh meteorit tetapi juga meledakkan sebuah badai waktu yang aneh semua orang terkena badai akan menghasilkan gejala alergi waktu perjalanan kehidupan yang cepatDan orangorang yang selamat arms muncul dalam jadwal orang menemukan bahwa umur mereka dapat digunakan untuk berdagangLin Ke yang berada di bagian bawah kelas sosial memulai petualangan penuh monstermonster kiri waktu dalam rangka untuk membayar biaya pengobatan adiknya

 Post Views 6","Action, Adventure, Fantasy",?,-,7.0,?w=225&q=50,2021
I Want To Catch Up With You,"Datte Kimi Wa, Osananajimi, Because you're always by my side., Mouikkai Yonde, Omoide no Tsuzuku Saki, Omoide No Tsuzuku-Saki, その背中に追いつきたい。, だって君は、幼なじみ, もういっかい呼んで, 思い出の続く先, 戀上青梅竹馬",Manga,"Suzume dan Eikichi adalah teman masa kecil yang tinggal bersebelahan tetapi mereka menjadi jauh selama bertahuntahun Suatu hari Eikichi tibatiba memintanya untuk mengajarinya

 Post Views 5","Romance, School Life",INARI Yuuko,-,7.0,https://komikcast.cz/wp-content/uploads/2022/03/I-Want-to-Catch-up-With-You.webp?w=225&q=50,2017
A Story About a Very Ordinary Couple,ごくごく普通の夫婦の話,Manga,"Kelanjutan Kisah Seorang Pria dan Wanita dan Saat Mereka Tidur Bersama Uang Muncul Entah Dari Mana yang Diposting Penulis di pixiv

 Post Views 10","Romance, Shoujo, Slice of Life",Tokiwa,-,7.0,https://komikcast.cz/wp-content/uploads/2022/03/aav723524523-e1675814894261.jpg?w=225&q=50,2020
Hanazono Twins,"Hanazono-san Chi no Futago-chan, 花園さんちのふたごちゃん",Manga,"Mengisahkan seorang pemuda yang memiliki dua teman masa kecil yang kembar bersaudara Namun setelah beberapa tahun berlalu hubungan mereka menjadi semakin renggang Si kakak kini menjadi cewek gaul nan modis Sedangkan si adik kini adalah gadis idol yang populer di sekolah Namun itu tidak mengurangi rasa persahabatan yang dulu pernah mereka jalani bersama Suatu hari si adik mengajak pemuda itu pergi berkencan Bak ketiban duren tentu saja si pemuda dengan senang hati menerima ajakannya Namun diamdiam si kakak ternyata cemburu melihatnya Seperti apa kisah saling tikung antara kakak beradik satu ini Lalu siapa yang akan pemuda ini pilih Langsung saja meluncur dan selamat menikmati 

 Post Views 15","Comedy, Romance, School Life, Slice of Life",Nena Kitajima,-,7.68,https://komikcast.cz/wp-content/uploads/2022/02/ht7234234234-e1644073157766.jpg?w=225&q=50,2020
Learning Magic in Another World (Remake of Supreme Magic Weapon),"Supreme Magic Weapon (Remake), Wǒ Zài Yì Jiè Xiū Mó Fǎ, 我在异界修魔法",Manhua,"Xiao En yang sedang mengerjakan mesin pembelajaran dunia virtual meninggal dalam sebuah kecelakaan dan dibawa ke dunia magis dengan mesin pembelajaran AI yang merupakan pelacur di dalam tetapi memiliki citra kakak perempuan murni di luar Waktu di ruang mesin pembelajaran dunia virtual sepuluh kali lebih lambat dan dengan waktu tanpa akhir ini itu pasti dapat menciptakan generasi baru master luar biasa yang terhebat

 Post Views 11","Action, Adventure, Comedy, Drama, Fantasy, Romance, Shounen","苍天白鹤 (Author), Rosa, 比格熊 (Artists)",-,7.0,https://komikcast.cz/wp-content/uploads/2022/02/lamia020222.jpg?w=225&q=50,2021
City of Sanctuary,,Manhua,"Diadaptasi dari novel dengan nama yang sama oleh Bear City of Sanctuary Fantasi sebuah game VR populer yang menyapu dunia Beberapa orang menemukan bahwa mereka dapat memasuki game melalui cara lain yang memungkinkan mereka untuk membawa barang dan keterampilan yang mereka peroleh dalam game kembali ke kenyataan Tetapi pada saat yang sama mati dalam game berarti benarbenar mati dalam kehidupan nyata Fang Tian telah berada di dunia game selama lebih dari sepuluh tahun Ketika dia kembali ke dunia nyata dunia yang dia tahu telah benarbenar berubah

 Post Views 11","Action, Fantasy, Game","熊宝宝, 欧啦漫画",-,7.0,https://komikcast.cz/wp-content/uploads/2020/05/qewqdsasant321-e1588737909755.jpg?w=225&q=50,2020
"Miss, Something’s Wrong With You","Gūniáng Nǐ Bùduìjìn A, Guniang Ni Buduijin Ah, Young Lady, You Are Wrong, 姑娘你不对劲啊",Manhua,"Ini adalah pengaturan protagonis yang khas jadi aku harus menggunakan cheatku kan Tanpa diduga malam itu tunanganku tibatiba menarik kembali katakatanya Aku tidak akan membatalkan pernikahan ini Aku ingin kita hidup dan tidur bersama Aku juga akan mengurus semua biaya hidup kita Oke mari kita lakukan toh aku tidak akan rugi apaapa Setelah satu malam Eh ada yang salah dengan tunanganku

 Post Views 8","Action, Drama, Fantasy",DAZUI,-,7.0,https://komikcast.cz/wp-content/uploads/2022/02/asdasdasd.jpg?w=225&q=50,2022
I’m the Great Swordsman,"Wo Shi Da Jian Nan , The Arch-Sword Targeted By Girls Was Abducted To Another World, Trying Hard To Avoid Disaster, Wǒ Shì Dà Jiàn Nán, 我是大剑男, 被妹子们盯上大宝剑拐到异世界努力避免成为种马的惨剧",Manhua,"Wu Ya adalah pria baja murni perjaka yang tidak suka berhubungan dengan gadisgadis Sepulang sekolah dia bertemu dengan gadis Wu Ling Lin Xige Beri aku Pedang Berhargamu Lin Xige berkata  yang disebut Pedang Berharga adalah senjata yang diambil oleh seorang wanita dengan identitas Penyihir dari jiwa manusia  Pedang Berharga mu adalah yang terkuat
 

 Post Views 8","Action, Drama, Ecchi, Fantasy, Shounen",绘境社,-,7.0,https://komikcast.cz/wp-content/uploads/2022/02/itgs723523423-e1645857540859.jpg?w=225&q=50,2022
Kyou kara Tsukaeru Yakugakuteki Osewa,"Pharmacological Care That Can be Used Today, 今日から使える薬学的お世話",Manga,"Semakin banyak kau membaca semakin banyak pengetahuan yang akan kau peroleh Natsume Hiroto seorang mahasiswa miskin suatu hari gadis ber oppai besar datang ke rumahnya dan menawarkan untuk merawatnya Sedikit komedi romantis yang licik dan penuh perhatian akan muncul di Doradora Shabu



 Post Views 10","Comedy, Ecchi, Romance",Mogami koji,-,7.49,https://komikcast.cz/wp-content/uploads/2022/03/kno27346234523-e1654583468846.jpg?w=225&q=50,2021
"Outside Of The Attribute, I Picked Up A Girl",-,Manhua,"Kaisar hati Fengxia secara brutal berkonspirasi untuk jatuh ke celah ruang dan kemudian melewati celah di belakang layar Bisakah dia bertemu dengan mereka di Benua Xuanyuan secara kebetulan  Apa Mengapa aku harus menyerang seorang gadis sekolah presiden Aisha Taimei dan koki untuk kembali ini Tidak sepadan Gadis dapat mengeluarkan atributTunggu apa lagi inisaudari datanglah padaku






 Post Views 9","Action, Adventure, Harem",Hedgehog Cat comics,-,7.3,https://komikcast.cz/wp-content/uploads/2021/07/IMG-20210711-WA0026.jpg?w=225&q=50,2021
Saikopa Sui-chan Sannin de Asoberu ne (Hololive),【サイコパすいちゃん】｢3人で遊べるね｣,Manga,Post Views 9,"Horror, One-Shot, Psychological, Tragedy",Gris.renarde,-,7.0,?w=225&q=50,2022
Doujigun Kan,"Douji Gunkan, Kingdom of Knowledge (French), 童子軍鑑, 童子军鉴",Manga,"Fei adalah gnome ras bertubuh kecil dan kecerdasan tinggi Dengan janji kebebasan dia bekerja sampai subuh untuk membaca dan menerjemahkan dokumen kuno misterius yang tibatiba muncul dari dunia lain Begitulah seharusnya bagaimanapun pergantian takdir membawanya ke jalur balas dendam

 Post Views 8","Fantasy, Mature, Seinen, Tragedy",ODA Serina,-,8.0,https://komikcast.cz/wp-content/uploads/2020/08/sdasd2e.jpg?w=225&q=50,2020
Chief of The Novice Village,,Manhua,"Saya hanya ahli nujum yang baik bagaimana saya bisa menjadi kepala desa pemula Tapi sekarang setelah itu semua mengapa saya tidak membangun desa harem wanita cantik Ada pertanyaan jadi tidak Proyek pembangunan harem dunia lain saya 

 Post Views 14","Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Horror",?,-,7.0,https://komikcast.cz/wp-content/uploads/2021/05/cotn12763671231-e1622425166586.jpg?w=225&q=50,?
